ID,X,Y,W,H,C_X,CY
562,320.0,150.0,7.0,7.0,324.0,154.0
563,74.0,442.0,7.0,7.0,78.0,446.0
564,167.0,229.0,7.0,7.0,170.0,232.0
565,784.0,154.0,7.0,7.0,788.0,158.0
566,0.0,646.0,7.0,7.0,4.0,650.0
567,416.0,450.0,7.0,7.0,420.0,454.0
568,202.0,174.0,7.0,7.0,206.0,178.0
569,548.0,178.0,7.0,7.0,552.0,182.0
570,26.0,664.0,7.0,7.0,30.0,668.0
571,406.0,662.0,7.0,7.0,410.0,666.0
572,454.0,222.0,7.0,7.0,458.0,226.0
573,278.0,216.0,7.0,7.0,282.0,220.0
574,306.0,400.0,7.0,7.0,310.0,404.0
575,24.0,214.0,7.0,7.0,28.0,218.0
576,784.0,212.0,7.0,7.0,788.0,216.0
577,650.0,400.0,7.0,7.0,654.0,404.0
578,710.0,392.0,7.0,7.0,714.0,396.0
579,640.0,224.0,7.0,7.0,644.0,228.0
580,300.0,402.0,7.0,7.0,304.0,406.0
581,680.0,660.0,7.0,7.0,684.0,664.0
582,130.0,224.0,7.0,7.0,134.0,228.0
583,602.0,202.0,7.0,7.0,606.0,206.0
584,608.0,390.0,7.0,7.0,612.0,394.0
585,68.0,408.0,7.0,7.0,72.0,412.0
586,142.0,196.0,7.0,7.0,146.0,200.0
587,530.0,418.0,7.0,7.0,534.0,422.0
588,399.0,232.0,7.0,7.0,402.0,236.0
589,764.0,184.0,7.0,7.0,768.0,188.0
590,-0.0,376.0,6.0,6.0,3.0,380.0
591,178.0,190.0,7.0,7.0,182.0,194.0
592,458.0,230.0,7.0,7.0,462.0,234.0
593,240.0,380.0,7.0,7.0,244.0,384.0
594,512.0,192.0,7.0,7.0,516.0,196.0
595,734.0,412.0,7.0,7.0,738.0,416.0
596,252.0,658.0,7.0,7.0,256.0,662.0
597,217.0,411.0,7.0,7.0,220.0,414.0
598,162.0,194.0,7.0,7.0,166.0,198.0
599,356.0,194.0,7.0,7.0,360.0,198.0
600,176.0,230.0,7.0,7.0,180.0,234.0
601,352.0,658.0,7.0,7.0,356.0,662.0
602,722.0,138.0,7.0,7.0,726.0,142.0
603,587.0,177.0,7.0,7.0,590.0,180.0
604,268.0,480.0,7.0,7.0,272.0,484.0
605,398.0,738.0,7.0,7.0,402.0,742.0
606,544.0,248.0,7.0,7.0,548.0,252.0
607,250.0,128.0,7.0,7.0,254.0,132.0
608,264.0,126.0,7.0,7.0,268.0,130.0
609,220.0,250.0,7.0,7.0,224.0,254.0
610,380.0,116.0,7.0,7.0,384.0,120.0
611,78.0,714.0,7.0,7.0,82.0,718.0
612,160.0,250.0,7.0,7.0,164.0,254.0
613,479.0,478.0,7.0,7.0,482.0,482.0
614,720.0,110.0,7.0,7.0,724.0,114.0
615,4.0,354.0,7.0,7.0,8.0,358.0
616,508.0,714.0,7.0,7.0,512.0,718.0
617,748.0,466.0,7.0,7.0,752.0,470.0
618,626.0,476.0,7.0,7.0,630.0,480.0
619,530.0,476.0,7.0,7.0,534.0,480.0
620,760.0,114.0,7.0,7.0,764.0,118.0
621,119.0,7.0,7.0,7.0,122.0,10.0
622,246.0,476.0,7.0,7.0,250.0,480.0
623,516.0,740.0,7.0,7.0,520.0,744.0
624,656.0,138.0,7.0,7.0,660.0,142.0
625,299.0,570.0,7.0,7.0,302.0,574.0
626,114.0,252.0,7.0,7.0,118.0,256.0
627,726.0,258.0,7.0,7.0,730.0,262.0
628,18.0,744.0,7.0,7.0,22.0,748.0
629,150.0,362.0,7.0,7.0,154.0,366.0
630,75.0,409.0,7.0,7.0,78.0,412.0
631,214.0,102.0,7.0,7.0,218.0,106.0
632,330.0,352.0,7.0,7.0,334.0,356.0
633,326.0,262.0,7.0,7.0,330.0,266.0
634,760.0,132.0,7.0,7.0,764.0,136.0
635,338.0,136.0,7.0,7.0,342.0,140.0
636,248.0,136.0,7.0,7.0,252.0,140.0
637,194.0,744.0,7.0,7.0,198.0,748.0
638,590.0,132.0,7.0,7.0,594.0,136.0
639,74.0,368.0,7.0,7.0,78.0,372.0
640,454.0,634.0,7.0,7.0,458.0,638.0
641,228.0,482.0,7.0,7.0,232.0,486.0
642,700.0,456.0,7.0,7.0,704.0,460.0
643,506.0,370.0,8.0,8.0,510.0,374.0
644,559.0,676.0,8.0,8.0,563.0,680.0
645,422.0,636.0,8.0,8.0,426.0,640.0
646,447.0,770.0,8.0,8.0,451.0,774.0
647,78.0,143.0,8.0,8.0,82.0,147.0
648,678.0,722.0,8.0,8.0,682.0,726.0
649,720.0,709.0,8.0,8.0,724.0,713.0
650,286.0,657.0,8.0,8.0,290.0,661.0
651,758.0,624.0,8.0,8.0,762.0,628.0
652,248.0,589.0,8.0,8.0,252.0,593.0
653,176.0,726.0,8.0,8.0,180.0,730.0
654,428.0,526.0,8.0,8.0,432.0,530.0
655,498.0,707.0,8.0,8.0,502.0,711.0
656,270.0,262.0,8.0,8.0,274.0,266.0
657,530.0,684.0,8.0,8.0,534.0,688.0
658,440.0,726.0,8.0,8.0,444.0,730.0
659,352.0,595.0,8.0,8.0,356.0,599.0
660,124.0,597.0,8.0,8.0,128.0,601.0
661,166.0,723.0,8.0,8.0,170.0,727.0
662,741.0,592.0,8.0,8.0,745.0,596.0
663,197.0,774.0,8.0,8.0,201.0,778.0
664,254.0,775.0,8.0,8.0,258.0,779.0
665,302.0,782.0,8.0,8.0,306.0,786.0
666,780.0,780.0,8.0,8.0,784.0,784.0
667,224.0,721.0,8.0,8.0,228.0,725.0
668,770.0,752.0,8.0,8.0,774.0,756.0
669,333.0,744.0,8.0,8.0,337.0,748.0
670,105.0,772.0,8.0,8.0,109.0,776.0
671,240.0,721.0,8.0,8.0,244.0,725.0
672,93.0,774.0,8.0,8.0,97.0,778.0
673,517.0,690.0,8.0,8.0,521.0,694.0
674,227.0,746.0,8.0,8.0,231.0,750.0
675,30.0,685.0,8.0,8.0,34.0,689.0
676,272.0,618.0,8.0,8.0,276.0,622.0
677,313.0,665.0,8.0,8.0,317.0,669.0
678,462.0,35.0,8.0,8.0,466.0,39.0
679,324.0,611.0,8.0,8.0,328.0,615.0
680,754.0,667.0,8.0,8.0,758.0,671.0
681,244.0,236.0,8.0,8.0,248.0,240.0
682,721.0,730.0,8.0,8.0,725.0,734.0
683,636.0,732.0,8.0,8.0,640.0,736.0
684,292.0,736.0,8.0,8.0,296.0,740.0
685,260.0,645.0,8.0,8.0,264.0,649.0
686,234.0,697.0,8.0,8.0,238.0,701.0
687,718.0,697.0,8.0,8.0,722.0,701.0
688,548.0,488.0,8.0,8.0,552.0,492.0
689,339.0,86.0,8.0,8.0,343.0,90.0
690,558.0,792.0,8.0,8.0,562.0,796.0
691,735.0,734.0,8.0,8.0,739.0,738.0
692,239.0,622.0,8.0,8.0,243.0,626.0
693,502.0,736.0,8.0,8.0,506.0,740.0
694,182.0,620.0,8.0,8.0,186.0,624.0
695,256.0,671.0,8.0,8.0,260.0,675.0
696,428.0,735.0,8.0,8.0,432.0,739.0
697,632.0,758.0,8.0,8.0,636.0,762.0
698,43.0,736.0,8.0,8.0,47.0,740.0
699,347.0,616.0,8.0,8.0,351.0,620.0
700,498.0,53.0,8.0,8.0,502.0,57.0
701,218.0,673.0,8.0,8.0,222.0,677.0
702,674.0,792.0,8.0,8.0,678.0,796.0
703,664.0,663.0,8.0,8.0,668.0,667.0
704,240.0,731.0,8.0,8.0,244.0,735.0
705,465.0,682.0,8.0,8.0,469.0,686.0
706,42.0,755.0,8.0,8.0,46.0,759.0
707,360.0,654.0,8.0,8.0,364.0,658.0
708,303.0,720.0,8.0,8.0,307.0,724.0
709,648.0,652.0,8.0,8.0,652.0,656.0
710,601.0,740.0,8.0,8.0,605.0,744.0
711,22.0,510.0,8.0,8.0,26.0,514.0
712,67.0,718.0,8.0,8.0,71.0,722.0
713,512.0,695.0,8.0,8.0,516.0,699.0
714,434.0,164.0,8.0,8.0,438.0,168.0
715,260.0,756.0,8.0,8.0,264.0,760.0
716,492.0,640.0,8.0,8.0,496.0,644.0
717,633.0,738.0,8.0,8.0,637.0,742.0
718,773.0,606.0,8.0,8.0,777.0,610.0
719,270.0,705.0,8.0,8.0,274.0,709.0
720,210.0,678.0,8.0,8.0,214.0,682.0
721,230.0,677.0,8.0,8.0,234.0,681.0
722,411.0,788.0,8.0,8.0,415.0,792.0
723,792.0,757.0,8.0,8.0,796.0,761.0
724,714.0,740.0,8.0,8.0,718.0,744.0
725,602.0,624.0,8.0,8.0,606.0,628.0
726,694.0,766.0,8.0,8.0,698.0,770.0
727,0.0,792.0,8.0,8.0,4.0,796.0
728,246.0,668.0,8.0,8.0,250.0,672.0
729,692.0,607.0,8.0,8.0,696.0,611.0
730,189.0,728.0,8.0,8.0,193.0,732.0
731,165.0,749.0,8.0,8.0,169.0,753.0
732,250.0,780.0,8.0,8.0,254.0,784.0
733,496.0,586.0,8.0,8.0,500.0,590.0
734,538.0,101.0,8.0,8.0,542.0,105.0
735,164.0,329.0,8.0,8.0,168.0,333.0
736,126.0,103.0,8.0,8.0,130.0,107.0
737,192.0,102.0,8.0,8.0,196.0,106.0
738,738.0,325.0,8.0,8.0,742.0,329.0
739,747.0,319.0,8.0,8.0,751.0,323.0
740,634.0,319.0,8.0,8.0,638.0,323.0
741,710.0,317.0,8.0,8.0,714.0,321.0
742,204.0,317.0,8.0,8.0,208.0,321.0
743,176.0,317.0,8.0,8.0,180.0,321.0
744,502.0,310.0,8.0,8.0,506.0,314.0
745,240.0,310.0,8.0,8.0,244.0,314.0
746,80.0,310.0,8.0,8.0,84.0,314.0
747,388.0,330.0,8.0,8.0,392.0,334.0
748,316.0,309.0,8.0,8.0,320.0,313.0
749,702.0,306.0,8.0,8.0,706.0,310.0
750,640.0,305.0,8.0,8.0,644.0,309.0
751,299.0,305.0,8.0,8.0,303.0,309.0
752,216.0,108.0,8.0,8.0,220.0,112.0
753,58.0,302.0,8.0,8.0,62.0,306.0
754,17.0,302.0,8.0,8.0,21.0,306.0
755,522.0,112.0,8.0,8.0,526.0,116.0
756,108.0,587.0,8.0,8.0,112.0,591.0
757,4.0,295.0,8.0,8.0,8.0,299.0
758,512.0,114.0,8.0,8.0,516.0,118.0
759,486.0,120.0,8.0,8.0,490.0,124.0
760,546.0,291.0,8.0,8.0,550.0,295.0
761,411.0,290.0,8.0,8.0,415.0,294.0
762,62.0,309.0,8.0,8.0,66.0,313.0
763,478.0,289.0,8.0,8.0,482.0,293.0
764,136.0,334.0,8.0,8.0,140.0,338.0
765,610.0,335.0,8.0,8.0,614.0,339.0
766,624.0,392.0,8.0,8.0,628.0,396.0
767,446.0,80.0,8.0,8.0,450.0,84.0
768,744.0,387.0,8.0,8.0,748.0,391.0
769,144.0,83.0,8.0,8.0,148.0,87.0
770,140.0,156.0,8.0,8.0,144.0,160.0
771,619.0,385.0,8.0,8.0,623.0,389.0
772,8.0,378.0,8.0,8.0,12.0,382.0
773,742.0,90.0,8.0,8.0,746.0,94.0
774,611.0,93.0,8.0,8.0,615.0,97.0
775,512.0,370.0,8.0,8.0,516.0,374.0
776,323.0,368.0,8.0,8.0,327.0,372.0
777,124.0,369.0,8.0,8.0,128.0,373.0
778,36.0,369.0,8.0,8.0,40.0,373.0
779,783.0,332.0,8.0,8.0,787.0,336.0
780,486.0,95.0,8.0,8.0,490.0,99.0
781,253.0,362.0,8.0,8.0,257.0,366.0
782,252.0,355.0,8.0,8.0,256.0,359.0
783,568.0,350.0,8.0,8.0,572.0,354.0
784,468.0,350.0,8.0,8.0,472.0,354.0
785,253.0,345.0,8.0,8.0,257.0,349.0
786,53.0,346.0,8.0,8.0,57.0,350.0
787,520.0,344.0,8.0,8.0,524.0,348.0
788,300.0,344.0,8.0,8.0,304.0,348.0
789,196.0,344.0,8.0,8.0,200.0,348.0
790,47.0,343.0,8.0,8.0,51.0,347.0
791,652.0,341.0,8.0,8.0,656.0,345.0
792,292.0,100.0,8.0,8.0,296.0,104.0
793,3.0,336.0,8.0,8.0,7.0,340.0
794,567.0,97.0,8.0,8.0,571.0,101.0
795,86.0,288.0,8.0,8.0,90.0,292.0
796,618.0,122.0,8.0,8.0,622.0,126.0
797,443.0,284.0,8.0,8.0,447.0,288.0
798,756.0,234.0,8.0,8.0,760.0,238.0
799,423.0,234.0,8.0,8.0,427.0,238.0
800,440.0,145.0,8.0,8.0,444.0,149.0
801,76.0,233.0,8.0,8.0,80.0,237.0
802,613.0,437.0,8.0,8.0,617.0,441.0
803,619.0,228.0,8.0,8.0,623.0,232.0
804,453.0,144.0,8.0,8.0,457.0,148.0
805,737.0,224.0,8.0,8.0,741.0,228.0
806,612.0,148.0,8.0,8.0,616.0,152.0
807,181.0,210.0,8.0,8.0,185.0,214.0
808,765.0,202.0,8.0,8.0,769.0,206.0
809,32.0,197.0,8.0,8.0,36.0,201.0
810,641.0,137.0,8.0,8.0,645.0,141.0
811,495.0,190.0,8.0,8.0,499.0,194.0
812,434.0,186.0,8.0,8.0,438.0,190.0
813,706.0,184.0,8.0,8.0,710.0,188.0
814,202.0,183.0,8.0,8.0,206.0,187.0
815,548.0,153.0,8.0,8.0,552.0,157.0
816,668.0,180.0,8.0,8.0,672.0,184.0
817,708.0,178.0,8.0,8.0,712.0,182.0
818,139.0,174.0,8.0,8.0,143.0,178.0
819,257.0,173.0,8.0,8.0,261.0,177.0
820,272.0,172.0,8.0,8.0,276.0,176.0
821,232.0,168.0,8.0,8.0,236.0,172.0
822,406.0,164.0,8.0,8.0,410.0,168.0
823,678.0,504.0,8.0,8.0,682.0,508.0
824,305.0,157.0,8.0,8.0,309.0,161.0
825,606.0,188.0,8.0,8.0,610.0,192.0
826,605.0,151.0,8.0,8.0,609.0,155.0
827,629.0,236.0,8.0,8.0,633.0,240.0
828,137.0,236.0,8.0,8.0,141.0,240.0
829,493.0,283.0,8.0,8.0,497.0,287.0
830,169.0,124.0,8.0,8.0,173.0,128.0
831,74.0,279.0,8.0,8.0,78.0,283.0
832,336.0,275.0,8.0,8.0,340.0,279.0
833,562.0,273.0,8.0,8.0,566.0,277.0
834,101.0,272.0,8.0,8.0,105.0,276.0
835,396.0,124.0,8.0,8.0,400.0,128.0
836,342.0,126.0,8.0,8.0,346.0,130.0
837,111.0,130.0,8.0,8.0,115.0,134.0
838,670.0,270.0,8.0,8.0,674.0,274.0
839,780.0,269.0,8.0,8.0,784.0,273.0
840,458.0,267.0,8.0,8.0,462.0,271.0
841,754.0,264.0,8.0,8.0,758.0,268.0
842,788.0,264.0,8.0,8.0,792.0,268.0
843,480.0,264.0,8.0,8.0,484.0,268.0
844,32.0,264.0,8.0,8.0,36.0,268.0
845,704.0,261.0,8.0,8.0,708.0,265.0
846,348.0,261.0,8.0,8.0,352.0,265.0
847,266.0,261.0,8.0,8.0,270.0,265.0
848,277.0,135.0,8.0,8.0,281.0,139.0
849,384.0,135.0,8.0,8.0,388.0,139.0
850,507.0,250.0,8.0,8.0,511.0,254.0
851,183.0,136.0,8.0,8.0,187.0,140.0
852,696.0,248.0,8.0,8.0,700.0,252.0
853,698.0,136.0,8.0,8.0,702.0,140.0
854,619.0,243.0,8.0,8.0,623.0,247.0
855,596.0,357.0,8.0,8.0,600.0,361.0
856,42.0,238.0,8.0,8.0,46.0,242.0
857,386.0,394.0,8.0,8.0,390.0,398.0
858,72.0,394.0,8.0,8.0,76.0,398.0
859,131.0,76.0,8.0,8.0,135.0,80.0
860,306.0,506.0,8.0,8.0,310.0,510.0
861,510.0,23.0,8.0,8.0,514.0,27.0
862,543.0,538.0,8.0,8.0,547.0,542.0
863,416.0,535.0,8.0,8.0,420.0,539.0
864,496.0,24.0,8.0,8.0,500.0,28.0
865,253.0,532.0,8.0,8.0,257.0,536.0
866,583.0,732.0,8.0,8.0,587.0,736.0
867,491.0,532.0,8.0,8.0,495.0,536.0
868,704.0,28.0,8.0,8.0,708.0,32.0
869,368.0,751.0,8.0,8.0,372.0,755.0
870,594.0,526.0,8.0,8.0,598.0,530.0
871,326.0,524.0,8.0,8.0,330.0,528.0
872,724.0,28.0,8.0,8.0,728.0,32.0
873,208.0,785.0,8.0,8.0,212.0,789.0
874,440.0,519.0,8.0,8.0,444.0,523.0
875,135.0,32.0,8.0,8.0,139.0,36.0
876,152.0,510.0,8.0,8.0,156.0,514.0
877,63.0,508.0,8.0,8.0,67.0,512.0
878,450.0,248.0,8.0,8.0,454.0,252.0
879,687.0,505.0,8.0,8.0,691.0,509.0
880,286.0,395.0,8.0,8.0,290.0,399.0
881,326.0,504.0,8.0,8.0,330.0,508.0
882,333.0,503.0,8.0,8.0,337.0,507.0
883,144.0,501.0,8.0,8.0,148.0,505.0
884,46.0,496.0,8.0,8.0,50.0,500.0
885,346.0,45.0,8.0,8.0,350.0,49.0
886,784.0,19.0,8.0,8.0,788.0,23.0
887,451.0,45.0,8.0,8.0,455.0,49.0
888,68.0,540.0,8.0,8.0,72.0,544.0
889,547.0,543.0,8.0,8.0,551.0,547.0
890,664.0,581.0,8.0,8.0,668.0,585.0
891,33.0,567.0,8.0,8.0,37.0,571.0
892,480.0,578.0,8.0,8.0,484.0,582.0
893,785.0,2.0,8.0,8.0,789.0,6.0
894,690.0,577.0,8.0,8.0,694.0,581.0
895,324.0,574.0,8.0,8.0,328.0,578.0
896,368.0,4.0,8.0,8.0,372.0,8.0
897,174.0,574.0,8.0,8.0,178.0,578.0
898,583.0,574.0,8.0,8.0,587.0,578.0
899,736.0,573.0,8.0,8.0,740.0,577.0
900,56.0,5.0,8.0,8.0,60.0,9.0
901,104.0,570.0,8.0,8.0,108.0,574.0
902,337.0,5.0,8.0,8.0,341.0,9.0
903,621.0,568.0,8.0,8.0,625.0,572.0
904,505.0,569.0,8.0,8.0,509.0,573.0
905,68.0,567.0,8.0,8.0,72.0,571.0
906,113.0,8.0,8.0,8.0,117.0,12.0
907,207.0,16.0,8.0,8.0,211.0,20.0
908,164.0,560.0,8.0,8.0,168.0,564.0
909,494.0,559.0,8.0,8.0,498.0,563.0
910,632.0,666.0,8.0,8.0,636.0,670.0
911,154.0,18.0,8.0,8.0,158.0,22.0
912,239.0,556.0,8.0,8.0,243.0,560.0
913,486.0,554.0,8.0,8.0,490.0,558.0
914,792.0,548.0,8.0,8.0,796.0,552.0
915,464.0,549.0,8.0,8.0,468.0,553.0
916,684.0,17.0,8.0,8.0,688.0,21.0
917,735.0,693.0,8.0,8.0,739.0,697.0
918,380.0,495.0,8.0,8.0,384.0,499.0
919,792.0,154.0,8.0,8.0,796.0,158.0
920,143.0,490.0,8.0,8.0,147.0,494.0
921,662.0,55.0,8.0,8.0,666.0,59.0
922,24.0,441.0,8.0,8.0,28.0,445.0
923,456.0,440.0,8.0,8.0,460.0,444.0
924,178.0,438.0,8.0,8.0,182.0,442.0
925,264.0,46.0,8.0,8.0,268.0,50.0
926,635.0,59.0,8.0,8.0,639.0,63.0
927,282.0,435.0,8.0,8.0,286.0,439.0
928,691.0,433.0,8.0,8.0,695.0,437.0
929,295.0,60.0,8.0,8.0,299.0,64.0
930,221.0,662.0,8.0,8.0,225.0,666.0
931,289.0,586.0,8.0,8.0,293.0,590.0
932,15.0,72.0,8.0,8.0,19.0,76.0
933,160.0,72.0,8.0,8.0,164.0,76.0
934,377.0,416.0,8.0,8.0,381.0,420.0
935,129.0,451.0,8.0,8.0,133.0,455.0
936,445.0,415.0,8.0,8.0,449.0,419.0
937,260.0,415.0,8.0,8.0,264.0,419.0
938,87.0,80.0,8.0,8.0,91.0,84.0
939,200.0,413.0,8.0,8.0,204.0,417.0
940,481.0,412.0,8.0,8.0,485.0,416.0
941,25.0,412.0,8.0,8.0,29.0,416.0
942,284.0,412.0,8.0,8.0,288.0,416.0
943,459.0,410.0,8.0,8.0,463.0,414.0
944,364.0,410.0,8.0,8.0,368.0,414.0
945,141.0,410.0,8.0,8.0,145.0,414.0
946,438.0,79.0,8.0,8.0,442.0,83.0
947,467.0,406.0,8.0,8.0,471.0,410.0
948,782.0,402.0,8.0,8.0,786.0,406.0
949,282.0,455.0,8.0,8.0,286.0,459.0
950,305.0,436.0,8.0,8.0,309.0,440.0
951,119.0,470.0,8.0,8.0,123.0,474.0
952,211.0,51.0,8.0,8.0,215.0,55.0
953,466.0,485.0,8.0,8.0,470.0,489.0
954,128.0,472.0,8.0,8.0,132.0,476.0
955,155.0,48.0,8.0,8.0,159.0,52.0
956,181.0,466.0,8.0,8.0,185.0,470.0
957,579.0,52.0,8.0,8.0,583.0,56.0
958,463.0,47.0,8.0,8.0,467.0,51.0
959,598.0,47.0,8.0,8.0,602.0,51.0
960,320.0,463.0,8.0,8.0,324.0,467.0
961,625.0,53.0,8.0,8.0,629.0,57.0
