ID,X,Y,W,H,C_X,CY
174,150,104,11,11,156,110
175,484,97,22,22,495,108
176,277,98,20,20,287,108
177,671,103,18,18,680,112
178,141,113,8,8,145,117
179,547,112,10,10,552,117
180,203,112,10,10,208,117
181,438,104,18,18,447,113
182,414,113,12,12,420,119
183,44,108,17,17,53,116
184,745,117,10,10,750,122
185,162,115,12,12,168,121
186,639,118,8,8,643,122
187,509,121,8,8,513,125
188,322,115,16,16,330,123
189,462,110,21,21,472,121
190,535,120,12,12,541,126
191,610,118,13,13,616,125
192,129,125,10,10,134,130
193,255,123,12,12,261,129
194,427,123,12,12,433,129
195,730,130,9,9,734,134
196,480,128,11,11,486,134
197,652,128,11,11,658,134
198,282,132,10,10,287,137
199,9,126,16,16,17,134
200,452,132,11,11,457,137
201,775,132,12,12,781,138
202,616,136,10,10,621,141
203,304,128,19,19,313,138
204,509,138,16,16,517,146
205,550,144,11,11,555,149
206,194,148,10,10,199,153
207,404,142,16,16,412,150
208,238,149,10,10,243,154
209,594,139,20,20,604,149
210,267,154,8,8,271,158
211,352,150,11,11,358,156
212,313,153,10,10,318,158
213,163,156,10,10,168,161
214,280,155,12,12,286,161
215,244,142,25,25,257,155
216,125,162,10,10,130,167
217,700,152,20,20,710,162
218,658,152,21,21,668,162
219,610,164,13,13,617,170
220,346,158,19,19,355,168
221,723,157,24,24,735,169
222,424,172,11,11,429,178
223,482,178,9,9,486,182
224,568,176,11,11,573,182
225,464,176,12,12,470,182
226,435,171,18,18,444,180
227,146,176,13,13,152,182
228,764,172,21,21,774,182
229,448,185,8,8,452,189
230,71,176,18,18,80,185
231,100,184,10,10,105,189
232,215,187,10,10,220,192
233,571,191,10,10,576,196
234,627,191,12,12,633,197
235,242,193,10,10,247,198
236,279,184,20,20,289,194
237,400,195,10,10,405,200
238,672,188,20,20,682,198
239,147,200,10,10,152,205
240,305,194,16,16,313,202
241,553,203,8,8,557,207
242,340,177,36,36,358,195
243,21,205,12,12,27,211
244,742,202,15,15,749,210
245,595,199,20,20,605,209
246,460,209,10,10,465,214
247,332,206,16,16,340,214
248,636,215,10,10,641,220
249,506,214,11,11,511,220
250,50,214,13,13,57,220
251,412,213,14,14,419,220
252,757,207,22,22,768,218
253,132,224,8,8,136,228
254,476,214,20,20,486,224
255,67,223,14,14,74,230
256,19,229,8,8,23,233
257,694,228,10,10,699,233
258,510,228,11,11,516,234
259,248,232,9,9,253,237
260,580,226,17,17,589,235
261,109,218,28,28,123,232
262,170,232,18,18,179,241
263,776,234,15,15,784,242
264,676,240,11,11,681,245
265,62,246,9,9,66,250
266,621,248,10,10,626,253
267,239,242,16,16,247,250
268,546,242,16,16,554,250
269,532,249,10,10,537,254
270,332,252,11,11,337,257
271,257,219,46,46,280,242
272,412,256,9,9,416,261
273,570,258,10,10,575,263
274,448,260,10,10,453,265
275,642,255,16,16,650,263
276,709,221,52,52,735,247
277,165,264,10,10,170,269
278,422,262,12,12,428,268
279,594,266,8,8,598,270
280,285,268,10,10,290,273
281,314,261,18,18,323,270
282,124,270,13,13,131,277
283,638,274,11,11,644,279
284,44,272,13,13,50,278
285,24,269,16,16,32,277
286,89,277,10,10,94,282
287,729,280,10,10,734,285
288,160,280,11,11,165,286
289,73,288,10,10,78,293
290,240,289,10,10,245,294
291,40,286,15,15,48,293
292,180,295,8,8,184,299
293,256,292,11,11,261,297
294,101,294,10,10,106,299
295,228,300,10,10,233,305
296,148,294,16,16,156,302
297,250,307,8,8,254,311
298,613,307,12,12,619,313
299,678,294,31,31,694,309
300,633,319,8,8,637,323
301,100,310,17,17,108,319
302,702,316,13,13,708,322
303,508,318,13,13,515,325
304,584,324,9,9,589,329
305,196,314,20,20,206,324
306,185,331,8,8,189,335
307,604,318,25,25,617,331
308,678,332,11,11,684,338
309,248,328,17,17,257,337
310,537,337,10,10,542,342
311,94,330,18,18,103,339
312,492,342,8,8,496,346
313,112,341,10,10,117,346
314,650,335,16,16,658,343
315,523,342,10,10,528,347
316,584,344,9,9,588,349
317,140,343,12,12,146,349
318,204,328,28,28,218,342
319,92,350,9,9,96,355
320,621,351,10,10,626,356
321,645,355,8,8,649,359
322,482,354,8,8,486,358
323,46,352,12,12,52,358
324,13,352,12,12,19,358
325,167,352,12,12,173,358
326,264,326,41,41,284,346
327,530,360,9,9,534,364
328,617,370,8,8,621,374
329,692,368,11,11,697,373
330,489,370,8,8,493,374
331,675,371,8,8,679,375
332,456,370,10,10,461,375
333,440,372,9,9,444,377
334,601,388,10,10,606,393
335,624,389,10,10,629,394
336,537,394,8,8,541,398
337,84,393,10,10,89,398
338,644,397,10,10,649,402
339,100,400,11,11,106,405
340,584,402,10,10,589,407
341,226,406,8,8,230,410
342,704,403,12,12,710,409
343,552,404,11,11,558,409
344,188,392,23,23,200,404
345,95,411,8,8,99,415
346,396,408,11,11,401,413
347,261,410,10,10,266,415
348,129,399,22,22,140,410
349,716,415,8,8,720,419
350,649,406,18,18,658,415
351,463,411,14,14,470,418
352,348,416,9,9,352,421
353,684,416,11,11,689,422
354,708,418,9,9,712,423
355,522,420,8,8,526,424
356,4,408,20,20,14,418
357,282,418,12,12,288,424
358,604,422,8,8,608,426
359,662,419,14,14,669,426
360,258,427,8,8,262,431
361,38,426,12,12,44,432
362,343,430,8,8,347,434
363,22,433,10,10,27,438
364,766,432,11,11,772,438
365,429,437,8,8,433,441
366,483,436,10,10,488,441
367,102,438,9,9,106,442
368,684,436,11,11,690,441
369,336,437,10,10,341,442
370,363,440,10,10,368,445
371,18,442,9,9,22,446
372,123,440,12,12,129,446
373,252,437,18,18,261,446
374,107,446,10,10,112,451
375,621,452,10,10,626,457
376,482,448,15,15,489,455
377,233,459,8,8,237,463
378,131,454,16,16,139,462
379,167,459,12,12,173,465
380,688,459,12,12,694,465
381,575,460,12,12,581,466
382,330,458,15,15,338,466
383,594,464,11,11,599,469
384,758,456,19,19,768,465
385,706,454,23,23,718,465
386,364,464,13,13,370,470
387,634,470,8,8,638,474
388,200,464,14,14,207,471
389,2,472,11,11,7,477
390,693,475,8,8,697,479
391,80,472,16,16,88,480
392,182,473,16,16,190,481
393,404,482,8,8,408,486
394,595,474,20,20,605,484
395,204,474,21,21,214,485
396,236,486,11,11,242,491
397,784,488,10,10,789,493
398,201,491,8,8,205,495
399,58,488,14,14,65,495
400,627,488,14,14,634,495
401,332,494,11,11,338,500
402,776,498,9,9,781,502
403,354,508,10,10,359,513
404,600,494,24,24,612,506
405,624,508,9,9,628,513
406,204,508,11,11,210,514
407,147,498,24,24,159,510
408,344,518,8,8,348,522
409,259,439,88,88,303,483
410,601,518,8,8,605,522
411,640,516,11,11,645,521
412,671,489,40,40,691,509
413,458,514,16,16,466,522
414,40,518,11,11,46,524
415,579,512,20,20,589,522
416,297,521,12,12,303,527
417,428,524,10,10,433,529
418,406,520,16,16,414,528
419,212,524,13,13,219,530
420,508,528,12,12,514,534
421,762,531,8,8,766,535
422,396,532,10,10,401,537
423,329,530,16,16,337,538
424,33,537,10,10,38,542
425,680,536,12,12,686,542
426,279,544,10,10,284,549
427,642,545,10,10,647,550
428,342,542,13,13,348,549
429,470,526,29,29,484,541
430,591,536,22,22,602,547
431,496,538,23,23,508,549
432,617,555,8,8,621,559
433,424,554,10,10,429,559
434,630,555,12,12,636,561
435,292,557,10,10,297,562
436,140,555,12,12,146,561
437,544,550,18,18,553,559
438,737,545,24,24,749,557
439,647,552,18,18,656,561
440,53,560,12,12,59,566
441,501,564,10,10,506,569
442,425,570,8,8,429,574
443,410,568,13,13,416,574
444,160,574,9,9,165,578
445,88,564,19,19,97,573
446,624,568,15,15,632,576
447,60,576,9,9,64,580
448,360,578,9,9,365,582
449,192,556,32,32,208,572
450,116,580,11,11,121,585
451,497,585,8,8,501,589
452,482,584,11,11,488,590
453,705,579,18,18,714,588
454,140,578,19,19,149,588
455,553,588,10,10,558,593
456,364,590,9,9,369,594
457,472,590,9,9,477,594
458,744,582,20,20,754,592
459,95,588,14,14,102,595
460,325,594,8,8,329,598
461,340,592,11,11,346,597
462,48,601,10,10,53,606
463,424,604,9,9,428,608
464,283,605,12,12,289,611
465,302,598,19,19,311,608
466,271,611,10,10,276,616
467,90,613,10,10,95,618
468,678,607,16,16,686,615
469,88,592,31,31,103,608
470,158,616,9,9,163,621
471,751,593,34,34,768,610
472,700,616,16,16,708,624
473,479,620,12,12,485,626
474,394,614,19,19,404,624
475,575,625,10,10,580,630
476,652,624,11,11,658,630
477,556,637,8,8,560,641
478,405,635,10,10,410,640
479,187,632,14,14,194,639
480,210,562,85,85,253,604
481,487,634,18,18,496,643
482,561,644,10,10,566,649
483,304,644,10,10,309,649
484,748,644,10,10,753,649
485,33,647,8,8,37,651
486,68,632,22,22,79,643
487,116,630,27,27,130,644
488,788,649,10,10,793,654
489,92,646,15,15,99,653
490,66,654,8,8,70,658
491,346,654,8,8,350,658
492,680,646,21,21,690,656
493,567,653,20,20,577,663
494,397,659,16,16,405,667
495,294,666,9,9,298,670
496,355,661,16,16,363,669
497,418,668,11,11,424,673
498,406,668,11,11,412,674
499,486,670,11,11,492,675
500,166,665,18,18,175,674
501,68,665,18,18,77,674
502,229,677,8,8,233,681
503,741,663,22,22,752,674
504,588,676,11,11,594,682
505,508,676,11,11,513,682
506,24,664,26,26,37,677
507,429,680,12,12,435,686
508,138,671,22,22,149,682
509,721,685,10,10,726,690
510,525,663,32,32,541,679
511,490,686,9,9,494,691
512,656,688,10,10,661,693
513,269,689,10,10,274,694
514,542,690,9,9,546,695
515,564,684,15,15,572,692
516,634,688,13,13,641,694
517,112,691,12,12,118,697
518,504,694,9,9,509,698
519,526,692,12,12,532,698
520,468,695,10,10,473,700
521,608,698,8,8,612,702
522,334,698,8,8,338,702
523,144,696,12,12,150,702
524,442,700,10,10,447,705
525,196,705,10,10,201,710
526,589,708,10,10,594,713
527,108,705,12,12,114,711
528,131,708,12,12,137,714
529,61,690,30,30,76,705
530,433,714,8,8,437,718
531,694,714,9,9,698,718
532,467,712,12,12,473,718
533,67,719,8,8,71,723
534,604,717,10,10,609,722
535,219,709,20,20,229,719
536,191,720,10,10,196,725
537,520,726,8,8,524,730
538,624,724,10,10,629,729
539,366,725,12,12,372,731
540,758,730,9,9,762,734
541,575,729,10,10,580,734
542,456,728,12,12,462,734
543,514,732,10,10,519,737
544,698,731,16,16,706,739
545,111,740,10,10,116,745
546,499,741,10,10,504,746
547,588,744,10,10,593,749
548,390,738,15,15,398,746
549,212,742,14,14,219,749
550,414,748,9,9,419,753
551,742,741,18,18,751,750
552,86,743,16,16,94,751
553,632,755,8,8,636,759
554,54,752,11,11,60,758
555,338,758,10,10,343,763
556,591,757,12,12,597,763
557,698,762,9,9,702,766
558,560,762,9,9,564,766
559,248,760,11,11,254,765
560,81,763,8,8,85,767
561,440,767,8,8,444,771
562,282,743,32,32,298,759
563,652,752,24,24,664,764
564,674,768,11,11,679,773
565,703,772,10,10,708,777
566,298,773,10,10,303,778
567,332,774,8,8,336,778
568,530,775,8,8,534,779
569,364,768,15,15,372,775
570,172,777,12,12,178,783
571,18,782,9,9,22,786
572,38,778,13,13,45,784
573,189,779,14,14,196,786
574,470,786,9,9,474,790
575,131,773,24,24,143,785
576,419,789,10,10,424,794
577,311,228,16,16,319,236
578,381,193,14,14,388,200
579,224,158,11,11,229,164
580,180,186,10,10,185,191
581,233,276,10,10,238,281
582,322,368,17,17,330,377
583,244,368,23,23,256,380
584,225,381,12,12,231,387
585,139,379,12,12,145,385
586,158,382,21,21,169,393
587,128,606,14,14,135,613
588,66,773,12,12,72,779
589,187,769,10,10,192,774
590,357,788,12,12,363,794
591,368,622,19,19,377,631
592,264,662,11,11,270,668
593,46,649,10,10,51,654
594,234,706,13,13,241,712
595,85,786,10,10,90,791
596,347,530,10,10,352,535
597,370,10,21,21,381,21
598,647,0,20,20,657,10
599,474,-2,17,17,483,7
600,382,75,12,12,388,81
601,551,-1,14,14,558,6
602,587,378,10,10,592,383
603,552,436,13,13,559,442
604,500,421,22,22,511,432
605,476,730,12,12,482,736
606,592,601,94,94,639,648
607,746,752,35,35,763,769
608,713,353,54,54,740,380
609,749,179,10,10,754,184
610,746,0,18,18,755,9
611,770,1,30,30,785,16
612,634,658,12,12,640,664
613,668,454,11,11,673,459
614,677,381,14,14,684,388
615,652,378,16,16,660,386
616,268,183,274,274,405,320
617,377,417,78,78,416,456
618,461,419,98,98,510,468
619,560,426,45,45,583,448
620,69,486,74,74,106,523
621,702,290,70,70,737,325
622,369,103,16,16,377,111
623,594,110,12,12,600,116
624,81,64,8,8,85,68
625,210,78,9,9,215,83
626,404,600,95,95,452,647
627,141,161,8,8,145,165
628,64,118,10,10,69,123
629,69,389,10,10,74,394
630,462,43,10,10,467,48
631,565,103,10,10,570,108
632,690,170,11,11,695,175
633,582,290,12,12,588,296
634,490,708,10,10,495,713
635,511,651,10,10,516,656
636,632,711,10,10,637,716
637,700,499,10,10,705,504
638,115,-1,12,12,121,5
639,28,56,13,13,35,62
640,176,102,9,9,181,107
641,250,11,8,8,254,15
642,234,114,7,7,237,117
643,132,32,7,7,136,35
644,118,272,9,9,122,276
645,146,168,7,7,150,172
646,18,254,17,17,27,262
647,270,0,10,10,275,5
648,212,49,12,12,218,55
649,230,150,9,9,235,155
650,236,254,7,7,239,258
651,353,57,12,12,359,63
652,276,32,9,9,281,36
653,400,119,10,10,405,124
654,637,50,12,12,643,56
655,477,230,10,10,482,235
656,532,18,8,8,536,22
657,574,96,10,10,579,101
658,576,116,7,7,580,120
659,458,246,12,12,464,252
660,500,253,8,8,504,257
661,788,190,11,11,794,195
662,612,112,7,7,615,116
663,788,100,8,8,792,104
664,685,48,8,8,689,52
665,568,46,7,7,572,49
666,70,260,11,11,75,265
667,146,302,8,8,150,306
668,240,464,8,8,244,468
669,164,234,9,9,168,238
670,90,232,9,9,94,237
671,18,310,9,9,22,314
672,240,216,7,7,244,219
673,240,396,13,13,247,402
674,75,320,8,8,79,324
675,464,432,13,13,470,439
676,357,209,12,12,363,215
677,284,428,7,7,287,431
678,476,476,8,8,480,480
679,492,414,7,7,496,418
680,458,476,7,7,462,480
681,312,395,8,8,316,399
682,340,484,7,7,344,488
683,428,364,8,8,432,368
684,239,325,8,8,243,329
685,314,432,8,8,318,436
686,238,432,8,8,242,436
687,220,232,7,7,224,235
688,529,390,8,8,533,394
689,574,216,9,9,579,221
690,642,418,7,7,646,422
691,576,402,7,7,579,405
692,564,477,10,10,569,482
693,792,206,7,7,796,210
694,602,259,8,8,606,263
695,530,226,7,7,534,229
696,702,476,7,7,706,480
697,278,557,10,10,283,562
698,24,538,7,7,28,541
699,153,597,10,10,158,602
700,25,408,8,8,29,412
701,102,460,9,9,107,464
702,1,512,16,16,9,520
703,210,616,7,7,213,620
704,610,424,17,17,619,432
705,566,592,9,9,570,596
706,482,680,7,7,486,683
707,664,402,7,7,668,406
708,534,450,7,7,538,453
709,469,619,8,8,473,623
710,500,492,13,13,507,499
711,716,402,12,12,722,408
712,509,572,10,10,514,577
713,650,478,8,8,654,482
714,228,689,8,8,232,693
715,37,560,8,8,41,564
716,47,775,26,26,60,788
717,182,730,7,7,185,734
718,120,619,8,8,124,623
719,0,759,14,14,7,766
720,444,626,9,9,448,631
721,290,694,31,31,306,709
722,690,732,9,9,695,737
723,666,698,9,9,670,703
724,688,709,10,10,693,714
725,688,784,15,15,696,792
726,776,563,8,8,780,567
727,744,762,7,7,748,766
728,666,553,8,8,670,557
729,22,168,8,7,26,171
730,17,164,7,7,20,167
731,29,226,9,9,33,230
732,78,350,9,9,82,354
733,57,418,8,8,61,422
734,2,420,8,8,6,424
735,166,714,8,7,170,717
736,137,704,12,11,143,709
737,120,693,11,11,125,698
738,180,659,8,8,184,663
739,174,157,8,8,178,161
740,218,1,7,7,221,4
741,245,137,10,9,250,141
742,242,315,11,10,247,320
743,269,310,9,9,273,314
744,266,291,11,11,271,296
745,231,422,9,10,235,427
746,249,659,11,9,254,663
747,240,673,7,7,243,676
748,249,668,9,7,253,671
749,323,773,10,8,328,777
750,323,498,11,10,328,503
751,331,352,9,8,335,356
752,341,362,9,8,345,366
753,277,387,9,7,281,390
754,285,368,8,7,289,371
755,397,26,8,8,401,30
756,375,54,9,8,379,58
757,445,400,10,9,450,404
758,451,511,8,7,455,514
759,392,546,7,7,395,549
760,381,539,11,10,386,544
761,399,573,8,8,403,577
762,424,644,9,7,428,647
763,425,635,9,8,429,639
764,398,695,10,9,403,699
765,494,729,10,9,499,733
766,492,398,7,7,495,401
767,580,31,7,6,583,34
768,627,94,8,8,631,98
769,634,96,7,7,637,99
770,599,221,7,7,602,224
771,569,293,7,8,572,297
772,596,291,16,14,604,298
773,610,380,10,9,615,384
774,600,400,10,9,605,404
775,553,519,8,8,557,523
776,588,581,8,8,592,585
777,576,723,10,9,581,727
778,639,790,9,9,643,794
779,715,765,8,7,719,768
780,715,736,8,7,719,739
781,639,605,9,8,643,609
782,694,451,9,8,698,455
783,661,438,8,7,665,441
784,666,175,8,7,670,178
785,729,440,9,9,733,444
786,727,733,9,8,731,737
