ID,X,Y,W,H,C_X,CY
471,132.0,700.0,7.0,7.0,136.0,704.0
472,272.0,722.0,7.0,7.0,276.0,726.0
473,654.0,652.0,7.0,7.0,658.0,656.0
474,534.0,654.0,7.0,7.0,538.0,658.0
475,566.0,776.0,7.0,7.0,570.0,780.0
476,152.0,746.0,7.0,7.0,156.0,750.0
477,704.0,262.0,7.0,7.0,708.0,266.0
478,578.0,134.0,7.0,7.0,582.0,138.0
479,596.0,370.0,7.0,7.0,600.0,374.0
480,416.0,370.0,7.0,7.0,420.0,374.0
481,209.0,299.0,7.0,7.0,212.0,302.0
482,756.0,366.0,7.0,7.0,760.0,370.0
483,358.0,244.0,7.0,7.0,362.0,248.0
484,372.0,245.0,7.0,7.0,376.0,248.0
485,734.0,142.0,7.0,7.0,738.0,146.0
486,662.0,352.0,7.0,7.0,666.0,356.0
487,288.0,247.0,7.0,7.0,292.0,250.0
488,414.0,649.0,7.0,7.0,418.0,652.0
489,142.0,344.0,7.0,7.0,146.0,348.0
490,596.0,342.0,7.0,7.0,600.0,346.0
491,348.0,144.0,7.0,7.0,352.0,148.0
492,48.0,342.0,7.0,7.0,52.0,346.0
493,468.0,338.0,7.0,7.0,472.0,342.0
494,756.0,150.0,7.0,7.0,760.0,154.0
495,716.0,372.0,7.0,7.0,720.0,376.0
496,327.0,141.0,7.0,7.0,330.0,144.0
497,738.0,130.0,7.0,7.0,742.0,134.0
498,196.0,376.0,7.0,7.0,200.0,380.0
499,465.0,289.0,7.0,7.0,468.0,292.0
500,84.0,392.0,7.0,7.0,88.0,396.0
501,572.0,72.0,7.0,7.0,576.0,76.0
502,520.0,69.0,7.0,7.0,524.0,72.0
503,262.0,388.0,7.0,7.0,266.0,392.0
504,331.0,755.0,7.0,7.0,334.0,758.0
505,728.0,92.0,7.0,7.0,732.0,96.0
506,470.0,386.0,7.0,7.0,474.0,390.0
507,418.0,382.0,7.0,7.0,422.0,386.0
508,192.0,701.0,7.0,7.0,196.0,704.0
509,704.0,380.0,7.0,7.0,708.0,384.0
510,718.0,108.0,7.0,7.0,722.0,112.0
511,292.0,442.0,7.0,7.0,296.0,446.0
512,276.0,389.0,7.0,7.0,280.0,392.0
513,174.0,361.0,7.0,7.0,178.0,364.0
514,10.0,126.0,7.0,7.0,14.0,130.0
515,640.0,376.0,7.0,7.0,644.0,380.0
516,82.0,374.0,7.0,7.0,86.0,378.0
517,286.0,400.0,7.0,7.0,290.0,404.0
518,8.0,336.0,7.0,7.0,12.0,340.0
519,20.0,554.0,7.0,7.0,24.0,558.0
520,610.0,272.0,7.0,7.0,614.0,276.0
521,170.0,272.0,7.0,7.0,174.0,276.0
522,766.0,270.0,7.0,7.0,770.0,274.0
523,212.0,266.0,7.0,7.0,216.0,270.0
524,704.0,218.0,7.0,7.0,708.0,222.0
525,184.0,262.0,7.0,7.0,188.0,266.0
526,729.0,131.0,7.0,7.0,732.0,134.0
527,756.0,512.0,7.0,7.0,760.0,516.0
528,580.0,259.0,7.0,7.0,584.0,262.0
529,450.0,256.0,7.0,7.0,454.0,260.0
530,338.0,222.0,7.0,7.0,342.0,226.0
531,732.0,252.0,7.0,7.0,736.0,256.0
532,92.0,226.0,7.0,7.0,96.0,230.0
533,692.0,226.0,7.0,7.0,696.0,230.0
534,709.0,401.0,7.0,7.0,712.0,404.0
535,264.0,228.0,7.0,7.0,268.0,232.0
536,570.0,236.0,7.0,7.0,574.0,240.0
537,32.0,208.0,7.0,7.0,36.0,212.0
538,256.0,334.0,7.0,7.0,260.0,338.0
539,118.0,286.0,7.0,7.0,122.0,290.0
540,252.0,198.0,7.0,7.0,256.0,202.0
541,224.0,332.0,7.0,7.0,228.0,336.0
542,451.0,116.0,7.0,7.0,454.0,120.0
543,108.0,330.0,7.0,7.0,112.0,334.0
544,314.0,330.0,7.0,7.0,318.0,334.0
545,70.0,160.0,7.0,7.0,74.0,164.0
546,300.0,326.0,7.0,7.0,304.0,330.0
547,502.0,322.0,7.0,7.0,506.0,326.0
548,91.0,366.0,7.0,7.0,94.0,370.0
549,155.0,351.0,7.0,7.0,158.0,354.0
550,488.0,308.0,7.0,7.0,492.0,312.0
551,98.0,302.0,7.0,7.0,102.0,306.0
552,73.0,88.0,7.0,7.0,76.0,92.0
553,348.0,292.0,7.0,7.0,352.0,296.0
554,625.0,192.0,7.0,7.0,628.0,196.0
555,282.0,192.0,7.0,7.0,286.0,196.0
556,606.0,288.0,7.0,7.0,610.0,292.0
557,470.0,198.0,7.0,7.0,474.0,202.0
558,436.0,323.0,7.0,7.0,440.0,326.0
559,394.0,362.0,7.0,7.0,398.0,366.0
560,644.0,426.0,7.0,7.0,648.0,430.0
561,129.0,422.0,7.0,7.0,132.0,426.0
562,412.0,12.0,7.0,7.0,416.0,16.0
563,531.0,715.0,7.0,7.0,534.0,718.0
564,552.0,476.0,7.0,7.0,556.0,480.0
565,52.0,448.0,7.0,7.0,56.0,452.0
566,546.0,460.0,7.0,7.0,550.0,464.0
567,460.0,459.0,7.0,7.0,464.0,462.0
568,622.0,34.0,7.0,7.0,626.0,38.0
569,702.0,12.0,7.0,7.0,706.0,16.0
570,637.0,489.0,7.0,7.0,640.0,492.0
571,666.0,462.0,7.0,7.0,670.0,466.0
572,514.0,770.0,7.0,7.0,518.0,774.0
573,579.0,435.0,7.0,7.0,582.0,438.0
574,244.0,434.0,7.0,7.0,248.0,438.0
575,204.0,454.0,7.0,7.0,208.0,458.0
576,792.0,452.0,7.0,7.0,796.0,456.0
577,622.0,484.0,7.0,7.0,626.0,488.0
578,572.0,758.0,7.0,7.0,576.0,762.0
579,624.0,446.0,7.0,7.0,628.0,450.0
580,701.0,46.0,7.0,7.0,704.0,50.0
581,684.0,484.0,7.0,7.0,688.0,488.0
582,622.0,56.0,7.0,7.0,626.0,60.0
583,16.0,464.0,7.0,7.0,20.0,468.0
584,158.0,448.0,7.0,7.0,162.0,452.0
585,408.0,64.0,7.0,7.0,412.0,68.0
586,453.0,463.0,7.0,7.0,456.0,466.0
587,690.0,418.0,7.0,7.0,694.0,422.0
588,726.0,64.0,7.0,7.0,730.0,68.0
589,588.0,500.0,7.0,7.0,592.0,504.0
590,756.0,431.0,7.0,7.0,760.0,434.0
591,752.0,512.0,7.0,7.0,756.0,516.0
592,318.0,512.0,7.0,7.0,322.0,516.0
593,582.0,20.0,7.0,7.0,586.0,24.0
594,36.0,498.0,7.0,7.0,40.0,502.0
595,410.0,2.0,7.0,7.0,414.0,6.0
596,665.0,678.0,8.0,8.0,669.0,682.0
597,549.0,678.0,8.0,8.0,553.0,682.0
598,227.0,668.0,8.0,8.0,231.0,672.0
599,230.0,194.0,8.0,8.0,234.0,198.0
600,657.0,172.0,8.0,8.0,661.0,176.0
601,732.0,170.0,8.0,8.0,736.0,174.0
602,572.0,20.0,8.0,8.0,576.0,24.0
603,660.0,790.0,8.0,8.0,664.0,794.0
604,2.0,24.0,8.0,8.0,6.0,28.0
605,685.0,192.0,8.0,8.0,689.0,196.0
606,19.0,172.0,8.0,8.0,23.0,176.0
607,546.0,668.0,8.0,8.0,550.0,672.0
608,532.0,736.0,8.0,8.0,536.0,740.0
609,323.0,786.0,8.0,8.0,327.0,790.0
610,307.0,737.0,8.0,8.0,311.0,741.0
611,109.0,675.0,8.0,8.0,113.0,679.0
612,148.0,339.0,8.0,8.0,152.0,343.0
613,255.0,676.0,8.0,8.0,259.0,680.0
614,741.0,178.0,8.0,8.0,745.0,182.0
615,460.0,787.0,8.0,8.0,464.0,791.0
616,126.0,676.0,8.0,8.0,130.0,680.0
617,297.0,786.0,8.0,8.0,301.0,790.0
618,715.0,179.0,8.0,8.0,719.0,183.0
619,170.0,672.0,8.0,8.0,174.0,676.0
620,272.0,182.0,8.0,8.0,276.0,186.0
621,690.0,184.0,8.0,8.0,694.0,188.0
622,572.0,184.0,8.0,8.0,576.0,188.0
623,615.0,22.0,8.0,8.0,619.0,26.0
624,43.0,736.0,8.0,8.0,47.0,740.0
625,32.0,786.0,8.0,8.0,36.0,790.0
626,184.0,188.0,8.0,8.0,188.0,192.0
627,670.0,791.0,8.0,8.0,674.0,795.0
628,421.0,200.0,8.0,8.0,425.0,204.0
629,267.0,748.0,8.0,8.0,271.0,752.0
630,420.0,741.0,8.0,8.0,424.0,745.0
631,227.0,657.0,8.0,8.0,231.0,661.0
632,469.0,747.0,8.0,8.0,473.0,751.0
633,18.0,6.0,8.0,8.0,22.0,10.0
634,208.0,223.0,8.0,8.0,212.0,227.0
635,614.0,222.0,8.0,8.0,618.0,226.0
636,676.0,222.0,8.0,8.0,680.0,226.0
637,237.0,749.0,8.0,8.0,241.0,753.0
638,82.0,225.0,8.0,8.0,86.0,229.0
639,708.0,2.0,8.0,8.0,712.0,6.0
640,664.0,-1.0,8.0,8.0,668.0,3.0
641,148.0,656.0,8.0,8.0,152.0,660.0
642,708.0,226.0,8.0,8.0,712.0,230.0
643,250.0,228.0,8.0,8.0,254.0,232.0
644,684.0,654.0,8.0,8.0,688.0,658.0
645,615.0,229.0,8.0,8.0,619.0,233.0
646,581.0,230.0,8.0,8.0,585.0,234.0
647,481.0,234.0,8.0,8.0,485.0,238.0
648,526.0,225.0,8.0,8.0,530.0,229.0
649,463.0,218.0,8.0,8.0,467.0,222.0
650,785.0,792.0,8.0,8.0,789.0,796.0
651,204.0,218.0,8.0,8.0,208.0,222.0
652,740.0,16.0,8.0,8.0,744.0,20.0
653,164.0,666.0,8.0,8.0,168.0,670.0
654,242.0,791.0,8.0,8.0,246.0,795.0
655,486.0,203.0,8.0,8.0,490.0,207.0
656,504.0,168.0,8.0,8.0,508.0,172.0
657,584.0,206.0,8.0,8.0,588.0,210.0
658,746.0,206.0,8.0,8.0,750.0,210.0
659,134.0,664.0,8.0,8.0,138.0,668.0
660,663.0,207.0,8.0,8.0,667.0,211.0
661,576.0,792.0,8.0,8.0,580.0,796.0
662,740.0,209.0,8.0,8.0,744.0,213.0
663,471.0,737.0,8.0,8.0,475.0,741.0
664,528.0,14.0,8.0,8.0,532.0,18.0
665,261.0,213.0,8.0,8.0,265.0,217.0
666,474.0,214.0,8.0,8.0,478.0,218.0
667,0.0,216.0,8.0,8.0,4.0,220.0
668,660.0,216.0,8.0,8.0,664.0,220.0
669,632.0,661.0,8.0,8.0,636.0,665.0
670,481.0,740.0,8.0,8.0,485.0,744.0
671,62.0,661.0,8.0,8.0,66.0,665.0
672,679.0,216.0,8.0,8.0,683.0,220.0
673,741.0,666.0,8.0,8.0,745.0,670.0
674,731.0,786.0,8.0,8.0,735.0,790.0
675,220.0,685.0,8.0,8.0,224.0,689.0
676,701.0,784.0,8.0,8.0,705.0,788.0
677,456.0,93.0,8.0,8.0,460.0,97.0
678,445.0,746.0,8.0,8.0,449.0,750.0
679,84.0,60.0,8.0,8.0,88.0,64.0
680,661.0,100.0,8.0,8.0,665.0,104.0
681,342.0,579.0,8.0,8.0,346.0,583.0
682,554.0,756.0,8.0,8.0,558.0,760.0
683,52.0,121.0,8.0,8.0,56.0,125.0
684,144.0,706.0,8.0,8.0,148.0,710.0
685,502.0,726.0,8.0,8.0,506.0,730.0
686,692.0,708.0,8.0,8.0,696.0,712.0
687,786.0,704.0,8.0,8.0,790.0,708.0
688,78.0,765.0,8.0,8.0,82.0,769.0
689,259.0,702.0,8.0,8.0,263.0,706.0
690,696.0,701.0,8.0,8.0,700.0,705.0
691,300.0,702.0,8.0,8.0,304.0,706.0
692,481.0,699.0,8.0,8.0,485.0,703.0
693,550.0,53.0,8.0,8.0,554.0,57.0
694,506.0,52.0,8.0,8.0,510.0,56.0
695,570.0,765.0,8.0,8.0,574.0,769.0
696,632.0,125.0,8.0,8.0,636.0,129.0
697,44.0,122.0,8.0,8.0,48.0,126.0
698,644.0,757.0,8.0,8.0,648.0,761.0
699,672.0,91.0,8.0,8.0,676.0,95.0
700,163.0,62.0,8.0,8.0,167.0,66.0
701,159.0,718.0,8.0,8.0,163.0,722.0
702,125.0,759.0,8.0,8.0,129.0,763.0
703,610.0,760.0,8.0,8.0,614.0,764.0
704,480.0,66.0,8.0,8.0,484.0,70.0
705,572.0,64.0,8.0,8.0,576.0,68.0
706,349.0,716.0,8.0,8.0,353.0,720.0
707,731.0,715.0,8.0,8.0,735.0,719.0
708,421.0,720.0,8.0,8.0,425.0,724.0
709,396.0,716.0,8.0,8.0,400.0,720.0
710,787.0,72.0,8.0,8.0,791.0,76.0
711,193.0,762.0,8.0,8.0,197.0,766.0
712,716.0,74.0,8.0,8.0,720.0,78.0
713,344.0,710.0,8.0,8.0,348.0,714.0
714,642.0,75.0,8.0,8.0,646.0,79.0
715,444.0,84.0,8.0,8.0,448.0,88.0
716,587.0,722.0,8.0,8.0,591.0,726.0
717,470.0,87.0,8.0,8.0,474.0,91.0
718,404.0,89.0,8.0,8.0,408.0,93.0
719,542.0,62.0,8.0,8.0,546.0,66.0
720,464.0,762.0,8.0,8.0,468.0,766.0
721,375.0,756.0,8.0,8.0,379.0,760.0
722,215.0,165.0,8.0,8.0,219.0,169.0
723,694.0,51.0,8.0,8.0,698.0,55.0
724,686.0,768.0,8.0,8.0,690.0,772.0
725,477.0,34.0,8.0,8.0,481.0,38.0
726,324.0,735.0,8.0,8.0,328.0,739.0
727,420.0,774.0,8.0,8.0,424.0,778.0
728,695.0,776.0,8.0,8.0,699.0,780.0
729,0.0,159.0,8.0,8.0,4.0,163.0
730,713.0,160.0,8.0,8.0,717.0,164.0
731,782.0,161.0,8.0,8.0,786.0,165.0
732,195.0,162.0,8.0,8.0,199.0,166.0
733,464.0,29.0,8.0,8.0,468.0,33.0
734,378.0,159.0,8.0,8.0,382.0,163.0
735,610.0,162.0,8.0,8.0,614.0,166.0
736,730.0,684.0,8.0,8.0,734.0,688.0
737,408.0,782.0,8.0,8.0,412.0,786.0
738,184.0,684.0,8.0,8.0,188.0,688.0
739,706.0,683.0,8.0,8.0,710.0,687.0
740,450.0,782.0,8.0,8.0,454.0,786.0
741,197.0,682.0,8.0,8.0,201.0,686.0
742,774.0,164.0,8.0,8.0,778.0,168.0
743,27.0,164.0,8.0,8.0,31.0,168.0
744,20.0,28.0,8.0,8.0,24.0,32.0
745,655.0,154.0,8.0,8.0,659.0,158.0
746,524.0,34.0,8.0,8.0,528.0,38.0
747,644.0,150.0,8.0,8.0,648.0,154.0
748,562.0,133.0,8.0,8.0,566.0,137.0
749,604.0,51.0,8.0,8.0,608.0,55.0
750,104.0,756.0,8.0,8.0,108.0,760.0
751,539.0,50.0,8.0,8.0,543.0,54.0
752,786.0,728.0,8.0,8.0,790.0,732.0
753,352.0,756.0,8.0,8.0,356.0,760.0
754,582.0,236.0,8.0,8.0,586.0,240.0
755,568.0,138.0,8.0,8.0,572.0,142.0
756,8.0,140.0,8.0,8.0,12.0,144.0
757,573.0,46.0,8.0,8.0,577.0,50.0
758,713.0,694.0,8.0,8.0,717.0,698.0
759,135.0,695.0,8.0,8.0,139.0,699.0
760,719.0,322.0,8.0,8.0,723.0,326.0
761,650.0,769.0,8.0,8.0,654.0,773.0
762,638.0,733.0,8.0,8.0,642.0,737.0
763,742.0,147.0,8.0,8.0,746.0,151.0
764,735.0,732.0,8.0,8.0,739.0,736.0
765,260.0,770.0,8.0,8.0,264.0,774.0
766,17.0,149.0,8.0,8.0,21.0,153.0
767,164.0,752.0,8.0,8.0,168.0,756.0
768,455.0,151.0,8.0,8.0,459.0,155.0
769,477.0,133.0,8.0,8.0,481.0,137.0
770,762.0,238.0,8.0,8.0,766.0,242.0
771,132.0,514.0,8.0,8.0,136.0,518.0
772,446.0,241.0,8.0,8.0,450.0,245.0
773,214.0,569.0,8.0,8.0,218.0,573.0
774,658.0,386.0,8.0,8.0,662.0,390.0
775,88.0,568.0,8.0,8.0,92.0,572.0
776,411.0,614.0,8.0,8.0,415.0,618.0
777,289.0,566.0,8.0,8.0,293.0,570.0
778,587.0,566.0,8.0,8.0,591.0,570.0
779,3.0,388.0,8.0,8.0,7.0,392.0
780,466.0,623.0,8.0,8.0,470.0,627.0
781,527.0,388.0,8.0,8.0,531.0,392.0
782,10.0,388.0,8.0,8.0,14.0,392.0
783,93.0,564.0,8.0,8.0,97.0,568.0
784,762.0,388.0,8.0,8.0,766.0,392.0
785,668.0,389.0,8.0,8.0,672.0,393.0
786,712.0,627.0,8.0,8.0,716.0,631.0
787,449.0,650.0,8.0,8.0,453.0,654.0
788,0.0,391.0,8.0,8.0,4.0,395.0
789,695.0,562.0,8.0,8.0,699.0,566.0
790,159.0,392.0,8.0,8.0,163.0,396.0
791,593.0,395.0,8.0,8.0,597.0,399.0
792,255.0,398.0,8.0,8.0,259.0,402.0
793,407.0,398.0,8.0,8.0,411.0,402.0
794,133.0,560.0,8.0,8.0,137.0,564.0
795,418.0,402.0,8.0,8.0,422.0,406.0
796,102.0,558.0,8.0,8.0,106.0,562.0
797,447.0,406.0,8.0,8.0,451.0,410.0
798,704.0,572.0,8.0,8.0,708.0,576.0
799,18.0,572.0,8.0,8.0,22.0,576.0
800,789.0,573.0,8.0,8.0,793.0,577.0
801,323.0,566.0,8.0,8.0,327.0,570.0
802,70.0,590.0,8.0,8.0,74.0,594.0
803,740.0,350.0,8.0,8.0,744.0,354.0
804,458.0,240.0,8.0,8.0,462.0,244.0
805,499.0,516.0,8.0,8.0,503.0,520.0
806,89.0,357.0,8.0,8.0,93.0,361.0
807,630.0,358.0,8.0,8.0,634.0,362.0
808,445.0,366.0,8.0,8.0,449.0,370.0
809,238.0,371.0,8.0,8.0,242.0,375.0
810,12.0,584.0,8.0,8.0,16.0,588.0
811,300.0,564.0,8.0,8.0,304.0,568.0
812,102.0,584.0,8.0,8.0,106.0,588.0
813,687.0,581.0,8.0,8.0,691.0,585.0
814,158.0,407.0,8.0,8.0,162.0,411.0
815,20.0,374.0,8.0,8.0,24.0,378.0
816,382.0,578.0,8.0,8.0,386.0,582.0
817,604.0,577.0,8.0,8.0,608.0,581.0
818,189.0,578.0,8.0,8.0,193.0,582.0
819,668.0,376.0,8.0,8.0,672.0,380.0
820,780.0,577.0,8.0,8.0,784.0,581.0
821,426.0,377.0,8.0,8.0,430.0,381.0
822,199.0,576.0,8.0,8.0,203.0,580.0
823,16.0,378.0,8.0,8.0,20.0,382.0
824,324.0,196.0,8.0,8.0,328.0,200.0
825,64.0,380.0,8.0,8.0,68.0,384.0
826,780.0,380.0,8.0,8.0,784.0,384.0
827,190.0,376.0,8.0,8.0,194.0,380.0
828,629.0,406.0,8.0,8.0,633.0,410.0
829,607.0,409.0,8.0,8.0,611.0,413.0
830,792.0,410.0,8.0,8.0,796.0,414.0
831,630.0,463.0,8.0,8.0,634.0,467.0
832,653.0,465.0,8.0,8.0,657.0,469.0
833,127.0,273.0,8.0,8.0,131.0,277.0
834,422.0,471.0,8.0,8.0,426.0,475.0
835,632.0,472.0,8.0,8.0,636.0,476.0
836,658.0,472.0,8.0,8.0,662.0,476.0
837,686.0,475.0,8.0,8.0,690.0,479.0
838,679.0,476.0,8.0,8.0,683.0,480.0
839,295.0,480.0,8.0,8.0,299.0,484.0
840,722.0,482.0,8.0,8.0,726.0,486.0
841,386.0,526.0,8.0,8.0,390.0,530.0
842,11.0,526.0,8.0,8.0,15.0,530.0
843,679.0,460.0,8.0,8.0,683.0,464.0
844,256.0,487.0,8.0,8.0,260.0,491.0
845,724.0,491.0,8.0,8.0,728.0,495.0
846,757.0,491.0,8.0,8.0,761.0,495.0
847,358.0,522.0,8.0,8.0,362.0,526.0
848,261.0,522.0,8.0,8.0,265.0,526.0
849,285.0,495.0,8.0,8.0,289.0,499.0
850,600.0,495.0,8.0,8.0,604.0,499.0
851,350.0,497.0,8.0,8.0,354.0,501.0
852,334.0,520.0,8.0,8.0,338.0,524.0
853,184.0,505.0,8.0,8.0,188.0,509.0
854,500.0,511.0,8.0,8.0,504.0,515.0
855,234.0,514.0,8.0,8.0,238.0,518.0
856,107.0,525.0,8.0,8.0,111.0,529.0
857,121.0,347.0,8.0,8.0,125.0,351.0
858,167.0,459.0,8.0,8.0,171.0,463.0
859,604.0,414.0,8.0,8.0,608.0,418.0
860,176.0,415.0,8.0,8.0,180.0,419.0
861,551.0,418.0,8.0,8.0,555.0,422.0
862,362.0,418.0,8.0,8.0,366.0,422.0
863,582.0,716.0,8.0,8.0,586.0,720.0
864,182.0,427.0,8.0,8.0,186.0,431.0
865,707.0,552.0,8.0,8.0,711.0,556.0
866,523.0,550.0,8.0,8.0,527.0,554.0
867,639.0,428.0,8.0,8.0,643.0,432.0
868,430.0,431.0,8.0,8.0,434.0,435.0
869,160.0,792.0,8.0,8.0,164.0,796.0
870,633.0,434.0,8.0,8.0,637.0,438.0
871,255.0,438.0,8.0,8.0,259.0,442.0
872,448.0,437.0,8.0,8.0,452.0,441.0
873,4.0,439.0,8.0,8.0,8.0,443.0
874,320.0,441.0,8.0,8.0,324.0,445.0
875,144.0,443.0,8.0,8.0,148.0,447.0
876,662.0,446.0,8.0,8.0,666.0,450.0
877,273.0,447.0,8.0,8.0,277.0,451.0
878,325.0,450.0,8.0,8.0,329.0,454.0
879,746.0,542.0,8.0,8.0,750.0,546.0
880,735.0,540.0,8.0,8.0,739.0,544.0
881,393.0,454.0,8.0,8.0,397.0,458.0
882,586.0,458.0,8.0,8.0,590.0,462.0
883,459.0,494.0,8.0,8.0,463.0,498.0
884,772.0,642.0,8.0,8.0,776.0,646.0
885,648.0,342.0,8.0,8.0,652.0,346.0
886,342.0,635.0,8.0,8.0,346.0,639.0
887,573.0,273.0,8.0,8.0,577.0,277.0
888,722.0,274.0,8.0,8.0,726.0,278.0
889,432.0,275.0,8.0,8.0,436.0,279.0
890,542.0,278.0,8.0,8.0,546.0,282.0
891,780.0,631.0,8.0,8.0,784.0,635.0
892,58.0,632.0,8.0,8.0,62.0,636.0
893,733.0,280.0,8.0,8.0,737.0,284.0
894,630.0,282.0,8.0,8.0,634.0,286.0
895,712.0,632.0,8.0,8.0,716.0,636.0
896,26.0,284.0,8.0,8.0,30.0,288.0
897,793.0,284.0,8.0,8.0,797.0,288.0
898,672.0,266.0,8.0,8.0,676.0,270.0
899,382.0,627.0,8.0,8.0,386.0,631.0
900,644.0,625.0,8.0,8.0,648.0,629.0
901,426.0,626.0,8.0,8.0,430.0,630.0
902,245.0,624.0,8.0,8.0,249.0,628.0
903,128.0,287.0,8.0,8.0,132.0,291.0
904,376.0,288.0,8.0,8.0,380.0,292.0
905,156.0,291.0,8.0,8.0,160.0,295.0
906,645.0,292.0,8.0,8.0,649.0,296.0
907,676.0,620.0,8.0,8.0,680.0,624.0
908,10.0,263.0,8.0,8.0,14.0,267.0
909,21.0,343.0,8.0,8.0,25.0,347.0
910,705.0,285.0,8.0,8.0,709.0,289.0
911,256.0,296.0,8.0,8.0,260.0,300.0
912,185.0,636.0,8.0,8.0,189.0,640.0
913,332.0,638.0,8.0,8.0,336.0,642.0
914,148.0,649.0,8.0,8.0,152.0,653.0
915,360.0,650.0,8.0,8.0,364.0,654.0
916,410.0,244.0,8.0,8.0,414.0,248.0
917,742.0,649.0,8.0,8.0,746.0,653.0
918,720.0,250.0,8.0,8.0,724.0,254.0
919,457.0,250.0,8.0,8.0,461.0,254.0
920,595.0,646.0,8.0,8.0,599.0,650.0
921,446.0,646.0,8.0,8.0,450.0,650.0
922,110.0,251.0,8.0,8.0,114.0,255.0
923,178.0,252.0,8.0,8.0,182.0,256.0
924,260.0,251.0,8.0,8.0,264.0,255.0
925,778.0,160.0,8.0,8.0,782.0,164.0
926,410.0,252.0,8.0,8.0,414.0,256.0
927,644.0,254.0,8.0,8.0,648.0,258.0
928,642.0,53.0,8.0,8.0,646.0,57.0
929,124.0,643.0,8.0,8.0,128.0,647.0
930,125.0,257.0,8.0,8.0,129.0,261.0
