ID,X,Y,W,H,C_X,CY
226,117,169,10,10,122,174
227,773,170,10,10,778,175
228,474,168,11,11,479,174
229,630,163,16,16,638,171
230,558,168,13,13,564,174
231,60,166,17,17,69,175
232,128,176,11,11,133,182
233,510,176,12,12,516,182
234,385,180,10,10,390,185
235,691,176,14,14,698,183
236,658,177,18,18,667,186
237,400,183,12,12,406,189
238,754,175,20,20,764,185
239,697,189,10,10,702,194
240,490,180,19,19,499,189
241,672,192,10,10,677,197
242,627,185,18,18,636,194
243,37,193,10,10,42,198
244,440,197,10,10,445,202
245,398,196,11,11,403,201
246,192,197,10,10,197,202
247,726,195,12,12,732,201
248,153,192,16,16,161,200
249,592,198,10,10,597,203
250,568,198,15,15,576,206
251,552,206,10,10,557,211
252,420,206,12,12,426,212
253,599,208,12,12,605,214
254,116,184,36,36,134,202
255,14,197,26,26,27,210
256,692,212,11,11,697,218
257,514,210,14,14,521,217
258,388,208,16,16,396,216
259,467,198,28,28,481,212
260,628,208,17,17,636,217
261,57,200,28,28,71,214
262,45,219,10,10,50,224
263,779,214,16,16,787,222
264,343,207,24,24,355,219
265,560,221,12,12,566,227
266,397,225,10,10,402,230
267,438,219,16,16,446,227
268,508,227,12,12,514,233
269,731,189,50,50,756,214
270,167,230,10,10,172,235
271,201,235,8,8,205,239
272,112,224,19,19,122,233
273,425,234,12,12,431,240
274,638,226,20,20,648,236
275,216,236,11,11,222,241
276,549,235,12,12,555,241
277,520,242,8,8,524,246
278,25,228,24,24,37,240
279,98,239,16,16,106,247
280,771,242,16,16,779,250
281,122,243,16,16,130,251
282,498,244,16,16,506,252
283,159,246,14,14,166,253
284,548,253,10,10,553,258
285,179,53,214,214,286,160
286,647,249,16,16,655,257
287,77,246,20,20,87,256
288,610,248,18,18,619,257
289,66,256,11,11,72,261
290,557,259,10,10,562,264
291,137,249,22,22,148,260
292,128,262,11,11,133,267
293,484,264,10,10,489,269
294,707,266,8,8,711,270
295,108,258,16,16,116,266
296,532,266,9,9,537,270
297,650,266,11,11,656,272
298,220,268,11,11,225,273
299,418,252,27,27,432,266
300,180,261,20,20,190,271
301,349,270,14,14,356,277
302,24,266,18,18,33,275
303,684,276,9,9,689,281
304,293,272,14,14,300,279
305,553,277,10,10,558,282
306,255,279,8,8,259,283
307,385,276,12,12,391,282
308,620,266,21,21,630,277
309,770,273,16,16,778,281
310,163,279,14,14,170,286
311,201,277,16,16,209,285
312,727,273,22,22,738,284
313,31,287,10,10,36,292
314,549,284,14,14,556,291
315,311,290,10,10,316,295
316,285,293,10,10,290,298
317,100,290,13,13,106,297
318,14,295,12,12,20,301
319,486,284,23,23,497,296
320,683,298,12,12,689,304
321,784,302,8,8,788,306
322,347,273,38,38,366,292
323,2,300,13,13,8,306
324,404,306,9,9,409,310
325,654,299,18,18,663,308
326,702,310,8,8,706,314
327,595,306,12,12,601,312
328,158,310,9,9,162,314
329,300,307,12,12,306,313
330,168,314,11,11,174,320
331,103,304,22,22,114,315
332,386,316,12,12,392,322
333,429,259,70,70,464,294
334,688,318,13,13,695,324
335,269,317,16,16,277,325
336,180,322,12,12,186,328
337,4,327,12,12,10,333
338,568,324,15,15,576,331
339,277,325,16,16,285,333
340,734,324,19,19,743,333
341,344,332,12,12,350,338
342,224,326,21,21,234,336
343,659,330,18,18,668,339
344,301,331,22,22,312,342
345,243,334,20,20,253,344
346,763,324,32,32,779,340
347,500,300,56,56,528,328
348,575,341,16,16,583,349
349,592,345,16,16,600,353
350,81,352,10,10,86,357
351,172,350,11,11,177,356
352,79,318,46,46,102,341
353,254,358,8,8,258,362
354,514,359,8,8,518,363
355,117,349,20,20,127,359
356,640,360,11,11,646,365
357,58,351,22,22,69,362
358,12,342,33,33,29,359
359,219,359,20,20,229,369
360,558,353,26,26,571,366
361,351,357,24,24,363,369
362,657,371,12,12,663,377
363,408,388,9,9,413,392
364,589,387,12,12,595,393
365,87,392,10,10,92,397
366,209,392,12,12,215,398
367,388,276,128,128,452,340
368,304,396,9,9,309,401
369,60,392,16,16,68,400
370,350,388,20,20,360,398
371,252,406,9,9,257,410
372,718,392,24,24,730,404
373,456,409,10,10,461,414
374,754,413,8,8,758,417
375,2,402,19,19,12,411
376,424,412,10,10,429,417
377,568,412,9,9,573,417
378,706,415,8,8,710,419
379,74,415,8,8,78,419
380,592,418,9,9,597,422
381,688,416,11,11,694,422
382,148,390,37,37,167,409
383,119,418,12,12,125,424
384,674,419,12,12,680,425
385,404,418,12,12,410,424
386,104,420,12,12,110,426
387,310,423,8,8,314,427
388,284,404,30,30,299,419
389,202,424,11,11,208,429
390,612,426,10,10,617,431
391,521,418,20,20,531,428
392,258,429,10,10,263,434
393,504,426,14,14,511,433
394,219,409,30,30,234,424
395,466,426,15,15,473,433
396,12,432,9,9,17,437
397,190,432,9,9,195,437
398,322,420,22,22,333,431
399,585,435,8,8,589,439
400,218,434,13,13,225,440
401,60,424,24,24,72,436
402,677,439,10,10,682,444
403,176,440,10,10,181,445
404,396,440,10,10,401,445
405,728,440,10,10,733,445
406,535,417,38,38,554,436
407,296,434,23,23,308,445
408,418,444,16,16,426,452
409,334,439,22,22,345,450
410,229,453,10,10,234,458
411,150,451,12,12,156,457
412,134,445,18,18,143,454
413,277,444,20,20,287,454
414,722,457,8,8,726,461
415,45,456,10,10,50,461
416,530,445,22,22,541,456
417,730,451,16,16,738,459
418,410,461,8,8,414,465
419,456,458,12,12,462,464
420,317,460,10,10,322,465
421,612,456,15,15,619,463
422,356,449,24,24,368,461
423,55,459,18,18,64,468
424,242,464,17,17,251,472
425,599,470,12,12,605,476
426,565,466,16,16,573,474
427,434,464,19,19,444,474
428,100,476,10,10,105,481
429,264,462,24,24,276,474
430,646,466,21,21,656,477
431,202,476,13,13,208,482
432,40,487,12,12,46,493
433,712,468,32,32,728,484
434,475,480,22,22,486,491
435,404,492,11,11,409,498
436,178,490,16,16,186,498
437,64,496,10,10,69,501
438,414,491,18,18,423,500
439,643,502,8,8,647,506
440,713,500,12,12,719,506
441,220,480,33,33,237,496
442,536,504,9,9,540,509
443,543,502,12,12,549,508
444,688,506,10,10,693,511
445,140,496,21,21,151,506
446,770,500,18,18,779,509
447,83,506,12,12,89,512
448,564,512,9,9,569,516
449,716,515,10,10,721,520
450,275,514,12,12,281,520
451,114,506,21,21,124,516
452,569,515,12,12,575,521
453,448,510,18,18,457,519
454,649,513,16,16,657,521
455,214,506,26,26,227,519
456,508,510,23,23,520,521
457,601,524,10,10,606,529
458,74,522,12,12,80,528
459,753,525,10,10,758,530
460,136,525,10,10,141,530
461,535,528,10,10,540,533
462,584,529,10,10,589,534
463,397,526,16,16,405,534
464,702,532,13,13,709,538
465,418,531,16,16,426,539
466,545,538,10,10,550,543
467,679,536,12,12,685,542
468,156,536,13,13,162,542
469,67,541,10,10,72,546
470,771,541,10,10,776,546
471,105,533,22,22,116,544
472,26,519,36,36,44,537
473,589,546,10,10,594,551
474,463,544,12,12,469,550
475,87,547,12,12,93,553
476,154,554,9,9,158,558
477,719,552,12,12,725,558
478,419,557,12,12,425,563
479,117,558,14,14,124,565
480,293,554,18,18,302,563
481,714,561,12,12,720,567
482,596,565,10,10,601,570
483,140,566,11,11,145,572
484,198,561,18,18,207,570
485,640,567,12,12,646,573
486,520,569,10,10,525,574
487,227,562,18,18,236,571
488,678,575,8,8,682,579
489,88,560,23,23,99,572
490,784,578,9,9,788,582
491,314,567,26,26,327,580
492,407,574,20,20,417,584
493,392,584,11,11,398,590
494,606,588,9,9,610,593
495,530,578,20,20,540,588
496,652,588,9,9,656,593
497,245,590,12,12,251,596
498,507,591,12,12,513,597
499,102,593,12,12,108,599
500,723,596,10,10,728,601
501,51,585,22,22,62,596
502,675,589,20,20,685,599
503,148,600,10,10,153,605
504,20,600,10,10,25,605
505,255,605,10,10,260,610
506,782,605,10,10,787,610
507,418,602,16,16,426,610
508,186,603,18,18,195,612
509,162,608,13,13,168,614
510,560,611,10,10,565,616
511,352,604,22,22,363,615
512,402,611,16,16,410,619
513,494,620,10,10,499,625
514,775,616,14,14,782,623
515,580,588,44,44,602,610
516,473,615,20,20,483,625
517,292,624,11,11,297,629
518,64,620,15,15,71,628
519,674,629,8,8,678,633
520,100,626,12,12,106,632
521,618,631,8,8,622,635
522,732,629,10,10,737,634
523,412,508,132,132,478,574
524,546,632,10,10,551,637
525,240,632,12,12,246,638
526,140,626,21,21,150,636
527,357,637,10,10,362,642
528,164,629,18,18,173,638
529,778,628,20,20,788,638
530,385,640,10,10,390,645
531,221,643,8,8,225,647
532,674,640,15,15,682,648
533,491,639,20,20,501,649
534,327,634,26,26,340,647
535,291,625,36,36,309,643
536,459,648,12,12,465,654
537,519,650,12,12,525,656
538,267,633,28,28,281,647
539,709,652,10,10,714,657
540,104,628,36,36,122,646
541,154,645,20,20,164,655
542,665,599,70,70,700,634
543,482,656,13,13,488,662
544,419,633,38,38,438,652
545,50,650,23,23,62,662
546,468,664,10,10,473,669
547,739,653,22,22,750,664
548,276,666,8,8,280,670
549,544,660,17,17,553,668
550,638,666,11,11,644,672
551,361,668,10,10,366,673
552,4,668,11,11,9,673
553,22,665,16,16,30,673
554,86,668,13,13,93,674
555,448,668,16,16,456,676
556,754,668,19,19,763,678
557,718,673,18,18,727,682
558,594,673,18,18,603,682
559,430,678,13,13,437,684
560,487,665,28,28,501,679
561,712,682,12,12,718,688
562,670,680,15,15,678,687
563,234,684,11,11,240,689
564,390,690,9,9,394,694
565,748,690,9,9,753,694
566,233,659,42,42,254,680
567,356,688,12,12,362,694
568,534,692,10,10,539,697
569,84,683,22,22,95,694
570,445,697,10,10,450,702
571,566,686,23,23,578,697
572,662,690,22,22,673,701
573,613,692,20,20,623,702
574,284,688,25,25,296,700
575,330,704,9,9,334,708
576,64,698,15,15,71,706
577,468,703,12,12,474,709
578,429,710,8,8,433,714
579,538,692,25,25,551,705
580,226,702,17,17,235,711
581,694,714,9,9,698,718
582,208,714,11,11,214,720
583,476,713,14,14,483,720
584,632,716,11,11,637,722
585,173,671,56,56,201,699
586,257,723,8,8,261,727
587,612,721,10,10,617,726
588,579,713,24,24,591,725
589,397,717,20,20,407,727
590,326,722,17,17,334,731
591,140,700,39,39,159,720
592,712,730,11,11,717,736
593,306,734,8,8,310,738
594,459,726,18,18,468,735
595,416,734,10,10,421,739
596,62,730,15,15,70,737
597,353,729,16,16,361,737
598,284,739,8,8,288,743
599,680,730,16,16,688,738
600,596,735,12,12,602,741
601,629,737,10,10,634,742
602,554,740,8,8,558,744
603,41,731,18,18,50,740
604,95,731,18,18,104,740
605,522,732,17,17,530,740
606,394,742,8,8,398,746
607,444,741,10,10,449,746
608,223,743,12,12,229,749
609,171,744,12,12,177,750
610,536,746,12,12,542,752
611,468,748,11,11,474,754
612,750,743,18,18,759,752
613,504,755,8,8,508,759
614,260,756,10,10,265,761
615,9,745,22,22,20,756
616,396,750,17,17,405,759
617,664,758,10,10,669,763
618,332,746,23,23,343,757
619,588,735,34,34,605,752
620,451,760,10,10,456,765
621,196,763,8,8,200,767
622,546,764,10,10,551,769
623,460,754,21,21,470,764
624,113,763,12,12,119,769
625,266,770,8,8,270,774
626,616,776,9,9,621,781
627,76,776,11,11,82,781
628,696,770,17,17,704,778
629,52,771,16,16,60,779
630,152,766,23,23,164,777
631,30,770,21,21,41,780
632,226,771,20,20,236,781
633,608,782,11,11,613,788
634,510,774,22,22,521,785
635,460,790,8,8,464,794
636,330,786,12,12,336,792
637,13,789,10,10,18,794
638,667,787,12,12,673,793
639,124,0,17,17,133,8
640,118,126,11,11,124,132
641,0,164,20,20,10,174
642,128,371,26,26,141,384
643,141,50,10,10,146,55
644,238,25,12,12,244,31
645,250,284,10,10,255,289
646,163,291,12,12,169,297
647,254,375,12,12,260,381
648,219,382,12,12,225,388
649,178,385,10,10,183,390
650,108,434,20,20,118,444
651,258,579,10,10,263,584
652,11,609,12,12,17,615
653,153,665,12,12,159,671
654,192,594,11,11,197,600
655,135,782,18,18,144,791
656,12,738,11,11,18,744
657,347,13,10,10,352,18
658,447,25,10,10,452,30
659,378,37,12,12,384,43
660,371,43,20,20,381,53
661,368,230,21,21,378,240
662,419,27,10,10,424,32
663,409,147,12,12,415,153
664,478,126,10,10,483,131
665,374,254,11,11,379,259
666,472,266,12,12,478,272
667,428,395,10,10,433,400
668,369,275,10,10,374,280
669,381,338,12,12,387,344
670,324,362,27,27,338,375
671,371,494,22,22,382,505
672,377,516,22,22,388,527
673,373,543,16,16,381,551
674,382,562,25,25,395,574
675,376,580,14,14,383,587
676,336,270,8,8,340,274
677,332,260,9,9,337,264
678,370,613,24,24,382,625
679,375,775,16,16,383,783
680,433,754,14,14,440,761
681,475,642,18,18,484,651
682,466,633,10,10,471,638
683,550,608,11,11,555,614
684,538,365,24,24,550,377
685,523,378,20,20,533,388
686,466,136,36,36,484,154
687,506,-1,12,12,512,5
688,535,76,12,12,541,82
689,641,94,12,12,647,100
690,713,746,10,10,718,751
691,574,732,12,12,580,738
692,557,480,12,12,563,486
693,41,583,14,14,48,590
694,282,712,15,15,289,720
695,349,715,16,16,357,723
696,382,722,12,12,388,728
697,373,73,20,20,383,83
698,290,506,13,13,296,513
699,504,728,13,13,510,735
700,515,343,14,14,522,350
701,446,176,10,10,451,181
702,766,266,11,11,771,272
703,662,288,9,9,666,293
704,0,205,10,10,5,210
705,24,66,13,13,31,72
706,48,75,10,10,53,80
707,20,169,8,8,24,173
708,176,0,13,13,183,6
709,140,192,10,10,145,197
710,268,58,9,9,272,63
711,174,181,8,8,178,185
712,34,64,9,9,39,69
713,160,131,8,8,164,135
714,154,182,7,7,157,186
715,138,170,7,7,141,174
716,216,285,10,10,221,290
717,381,100,14,14,388,107
718,204,252,19,19,214,262
719,380,2,11,11,386,7
720,408,0,12,12,414,6
721,395,0,8,8,399,4
722,240,111,8,8,244,115
723,384,20,7,7,388,23
724,473,216,8,8,477,220
725,406,192,7,7,410,196
726,210,38,40,40,230,58
727,568,244,23,23,579,255
728,564,142,9,9,568,146
729,689,156,10,10,694,161
730,465,50,8,8,469,54
731,676,284,8,8,680,288
732,658,130,9,9,663,135
733,738,138,14,14,745,145
734,578,230,15,15,585,238
735,740,178,13,13,746,185
736,654,48,11,11,659,53
737,546,174,13,13,553,181
738,547,127,8,8,551,131
739,524,0,22,22,535,11
740,194,446,11,11,199,451
741,137,358,10,10,142,363
742,274,351,12,12,280,357
743,89,302,10,10,94,307
744,34,303,8,8,38,307
745,40,326,11,11,46,332
746,104,372,7,7,107,376
747,187,404,10,10,192,409
748,195,374,8,8,199,378
749,204,294,11,11,209,300
750,269,288,8,8,273,292
751,431,414,8,8,435,418
752,336,296,7,7,339,299
753,343,487,10,10,348,492
754,318,348,7,7,322,351
755,484,218,15,15,492,226
756,410,472,13,13,417,478
757,628,384,13,13,634,390
758,668,200,7,7,671,204
759,676,304,9,9,681,309
760,624,448,13,13,630,454
761,640,344,7,7,643,347
762,789,310,10,10,794,315
763,500,488,10,10,505,493
764,506,371,22,22,517,382
765,706,327,8,8,710,331
766,614,491,8,8,618,495
767,520,314,7,7,523,317
768,773,348,8,8,777,352
769,744,348,7,7,747,352
770,715,353,12,12,721,359
771,706,435,8,8,710,439
772,532,223,8,8,536,227
773,154,680,15,15,161,688
774,44,400,15,15,51,408
775,12,648,19,19,22,657
776,10,684,13,13,17,690
777,49,678,8,8,53,682
778,199,530,8,8,203,534
779,248,571,10,10,253,576
780,182,544,8,8,186,548
781,268,572,7,7,272,575
782,280,618,7,7,284,622
783,182,658,42,42,203,679
784,346,458,9,9,350,463
785,310,675,10,10,315,680
786,367,406,14,14,374,413
787,486,608,11,11,492,613
788,313,412,12,12,319,418
789,396,664,9,9,401,668
790,516,400,10,10,521,405
791,456,422,13,13,462,429
792,649,562,8,8,653,566
793,722,410,9,9,727,415
794,786,480,8,8,790,484
795,550,416,7,7,554,419
796,510,456,7,7,513,460
797,88,604,13,13,94,611
798,40,790,9,9,45,795
799,51,549,10,10,56,554
800,148,743,14,14,155,750
801,134,657,8,8,138,661
802,136,723,10,10,141,728
803,2,700,15,15,9,708
804,288,788,11,11,294,794
805,213,784,16,16,221,792
806,380,648,19,19,389,657
807,302,791,8,8,306,795
808,335,558,14,14,342,565
809,313,716,8,8,317,720
810,415,662,8,8,419,666
811,470,537,10,10,475,542
812,365,754,16,16,373,762
813,488,500,7,7,492,504
814,532,744,9,9,537,749
815,505,567,14,14,512,574
816,434,658,13,13,440,664
817,705,766,8,8,709,770
818,738,724,7,7,741,727
819,626,638,7,7,630,641
820,702,732,11,11,707,738
821,742,601,8,8,746,605
822,772,672,7,7,776,676
823,504,698,16,16,512,706
824,302,362,22,22,313,373
825,120,386,32,32,136,402
826,184,524,35,35,202,542
827,392,778,23,23,404,789
828,38,44,9,9,42,48
829,62,227,12,12,68,233
830,63,276,9,8,67,280
831,61,364,9,9,65,368
832,52,639,9,8,56,643
833,42,760,9,8,46,764
834,105,715,13,13,111,721
835,163,737,10,10,168,742
836,189,761,8,10,193,766
837,207,626,11,9,212,630
838,187,660,8,8,191,664
839,199,729,9,8,203,733
840,246,777,7,7,249,780
841,241,772,8,8,245,776
842,228,577,11,9,233,581
843,168,597,9,9,172,601
844,152,464,8,8,156,468
845,183,351,10,9,188,355
846,229,354,10,9,234,358
847,215,344,11,11,220,349
848,192,51,10,10,197,56
849,338,83,9,8,342,87
850,294,396,9,8,298,400
851,262,401,8,7,266,404
852,347,692,9,9,351,696
853,343,593,8,8,347,597
854,304,757,8,7,308,760
855,469,784,9,8,473,788
856,499,782,9,9,503,786
857,457,619,11,9,462,623
858,446,538,9,8,450,542
859,494,461,9,10,498,466
860,461,438,13,11,467,443
861,483,428,7,8,486,432
862,559,14,9,8,563,18
863,652,26,7,7,655,29
864,640,292,9,8,644,296
865,631,296,9,8,635,300
866,581,287,8,7,585,290
867,561,369,16,16,569,377
868,576,376,8,8,580,380
869,573,444,9,9,577,448
870,584,652,8,7,588,655
871,528,670,8,8,532,674
872,585,782,9,8,589,786
873,598,779,8,8,602,783
874,677,711,8,8,681,715
875,661,740,14,13,668,746
876,726,497,11,11,731,502
877,722,539,9,8,726,543
878,720,528,12,11,726,533
879,709,310,9,9,713,314
880,704,299,13,12,710,305
881,702,253,10,9,707,257
882,702,245,10,9,707,249
883,678,35,11,10,683,40
884,784,99,11,10,789,104
885,784,198,9,10,788,203
886,783,238,8,9,787,242
887,791,523,8,9,795,527
888,690,757,8,7,694,760
889,692,772,8,7,696,775
