ID,X,Y,W,H,C_X,CY
553,388.0,292.0,7.0,7.0,392.0,296.0
554,110.0,186.0,7.0,7.0,114.0,190.0
555,436.0,482.0,7.0,7.0,440.0,486.0
556,32.0,728.0,7.0,7.0,36.0,732.0
557,224.0,188.0,7.0,7.0,228.0,192.0
558,354.0,180.0,7.0,7.0,358.0,184.0
559,444.0,524.0,7.0,7.0,448.0,528.0
560,226.0,518.0,7.0,7.0,230.0,522.0
561,766.0,636.0,7.0,7.0,770.0,640.0
562,408.0,702.0,7.0,7.0,412.0,706.0
563,338.0,737.0,7.0,7.0,342.0,740.0
564,112.0,568.0,7.0,7.0,116.0,572.0
565,590.0,190.0,7.0,7.0,594.0,194.0
566,646.0,288.0,7.0,7.0,650.0,292.0
567,440.0,584.0,7.0,7.0,444.0,588.0
568,744.0,712.0,7.0,7.0,748.0,716.0
569,436.0,468.0,7.0,7.0,440.0,472.0
570,598.0,468.0,7.0,7.0,602.0,472.0
571,78.0,654.0,7.0,7.0,82.0,658.0
572,46.0,176.0,7.0,7.0,50.0,180.0
573,496.0,280.0,7.0,7.0,500.0,284.0
574,666.0,189.0,7.0,7.0,670.0,192.0
575,634.0,736.0,7.0,7.0,638.0,740.0
576,398.0,208.0,7.0,7.0,402.0,212.0
577,510.0,770.0,7.0,7.0,514.0,774.0
578,336.0,176.0,7.0,7.0,340.0,180.0
579,592.0,716.0,7.0,7.0,596.0,720.0
580,430.0,599.0,7.0,7.0,434.0,602.0
581,214.0,734.0,7.0,7.0,218.0,738.0
582,694.0,592.0,7.0,7.0,698.0,596.0
583,280.0,588.0,7.0,7.0,284.0,592.0
584,101.0,558.0,7.0,7.0,104.0,562.0
585,768.0,570.0,7.0,7.0,772.0,574.0
586,360.0,474.0,7.0,7.0,364.0,478.0
587,281.0,204.0,7.0,7.0,284.0,208.0
588,544.0,634.0,7.0,7.0,548.0,638.0
589,90.0,148.0,7.0,7.0,94.0,152.0
590,270.0,60.0,7.0,7.0,274.0,64.0
591,556.0,58.0,7.0,7.0,560.0,62.0
592,394.0,501.0,7.0,7.0,398.0,504.0
593,325.0,592.0,7.0,7.0,328.0,596.0
594,776.0,318.0,7.0,7.0,780.0,322.0
595,62.0,244.0,7.0,7.0,66.0,248.0
596,360.0,654.0,7.0,7.0,364.0,658.0
597,480.0,619.0,7.0,7.0,484.0,622.0
598,304.0,58.0,7.0,7.0,308.0,62.0
599,274.0,320.0,7.0,7.0,278.0,324.0
600,236.0,738.0,7.0,7.0,240.0,742.0
601,316.0,620.0,7.0,7.0,320.0,624.0
602,318.0,782.0,7.0,7.0,322.0,786.0
603,606.0,256.0,7.0,7.0,610.0,260.0
604,218.0,378.0,7.0,7.0,222.0,382.0
605,520.0,378.0,7.0,7.0,524.0,382.0
606,622.0,56.0,7.0,7.0,626.0,60.0
607,457.0,1.0,7.0,7.0,460.0,4.0
608,0.0,62.0,7.0,7.0,4.0,66.0
609,313.0,374.0,7.0,7.0,316.0,378.0
610,280.0,404.0,7.0,7.0,284.0,408.0
611,328.0,72.0,7.0,7.0,332.0,76.0
612,788.0,70.0,7.0,7.0,792.0,74.0
613,54.0,70.0,7.0,7.0,58.0,74.0
614,301.0,18.0,7.0,7.0,304.0,22.0
615,308.0,316.0,7.0,7.0,312.0,320.0
616,120.0,318.0,7.0,7.0,124.0,322.0
617,30.0,392.0,7.0,7.0,34.0,396.0
618,72.0,70.0,7.0,7.0,76.0,74.0
619,612.0,396.0,7.0,7.0,616.0,400.0
620,608.0,616.0,7.0,7.0,612.0,620.0
621,592.0,264.0,7.0,7.0,596.0,268.0
622,136.0,64.0,7.0,7.0,140.0,68.0
623,758.0,392.0,7.0,7.0,762.0,396.0
624,374.0,279.0,7.0,7.0,378.0,282.0
625,26.0,664.0,7.0,7.0,30.0,668.0
626,366.0,185.0,7.0,7.0,370.0,188.0
627,113.0,786.0,7.0,7.0,116.0,790.0
628,558.0,50.0,7.0,7.0,562.0,54.0
629,436.0,376.0,7.0,7.0,440.0,380.0
630,160.0,28.0,7.0,7.0,164.0,32.0
631,494.0,354.0,7.0,7.0,498.0,358.0
632,684.0,162.0,7.0,7.0,688.0,166.0
633,568.0,20.0,7.0,7.0,572.0,24.0
634,548.0,352.0,7.0,7.0,552.0,356.0
635,306.0,644.0,7.0,7.0,310.0,648.0
636,774.0,644.0,7.0,7.0,778.0,648.0
637,616.0,30.0,7.0,7.0,620.0,34.0
638,684.0,358.0,7.0,7.0,688.0,362.0
639,556.0,640.0,7.0,7.0,560.0,644.0
640,134.0,332.0,7.0,7.0,138.0,336.0
641,418.0,340.0,7.0,7.0,422.0,344.0
642,354.0,6.0,7.0,7.0,358.0,10.0
643,394.0,638.0,7.0,7.0,398.0,642.0
644,312.0,336.0,7.0,7.0,316.0,340.0
645,326.0,338.0,7.0,7.0,330.0,342.0
646,574.0,640.0,7.0,7.0,578.0,644.0
647,510.0,50.0,7.0,7.0,514.0,54.0
648,498.0,769.0,7.0,7.0,502.0,772.0
649,488.0,32.0,7.0,7.0,492.0,36.0
650,408.0,376.0,7.0,7.0,412.0,380.0
651,518.0,656.0,7.0,7.0,522.0,660.0
652,12.0,624.0,7.0,7.0,16.0,628.0
653,474.0,46.0,7.0,7.0,478.0,50.0
654,564.0,238.0,7.0,7.0,568.0,242.0
655,559.0,239.0,7.0,7.0,562.0,242.0
656,220.0,650.0,7.0,7.0,224.0,654.0
657,142.0,324.0,7.0,7.0,146.0,328.0
658,60.0,44.0,7.0,7.0,64.0,48.0
659,670.0,40.0,7.0,7.0,674.0,44.0
660,568.0,626.0,7.0,7.0,572.0,630.0
661,174.0,36.0,7.0,7.0,178.0,40.0
662,528.0,34.0,7.0,7.0,532.0,38.0
663,706.0,362.0,7.0,7.0,710.0,366.0
664,484.0,652.0,7.0,7.0,488.0,656.0
665,654.0,366.0,7.0,7.0,658.0,370.0
666,89.0,768.0,7.0,7.0,92.0,772.0
667,134.0,242.0,7.0,7.0,138.0,246.0
668,270.0,312.0,7.0,7.0,274.0,316.0
669,588.0,122.0,7.0,7.0,592.0,126.0
670,638.0,676.0,7.0,7.0,642.0,680.0
671,193.0,745.0,7.0,7.0,196.0,748.0
672,580.0,120.0,7.0,7.0,584.0,124.0
673,668.0,116.0,7.0,7.0,672.0,120.0
674,14.0,262.0,7.0,7.0,18.0,266.0
675,422.0,116.0,7.0,7.0,426.0,120.0
676,170.0,114.0,7.0,7.0,174.0,118.0
677,90.0,108.0,7.0,7.0,94.0,112.0
678,28.0,106.0,7.0,7.0,32.0,110.0
679,49.0,425.0,7.0,7.0,52.0,428.0
680,352.0,430.0,7.0,7.0,356.0,434.0
681,144.0,126.0,7.0,7.0,148.0,130.0
682,366.0,440.0,7.0,7.0,370.0,444.0
683,584.0,686.0,7.0,7.0,588.0,690.0
684,244.0,234.0,7.0,7.0,248.0,238.0
685,650.0,142.0,7.0,7.0,654.0,146.0
686,578.0,140.0,7.0,7.0,582.0,144.0
687,494.0,444.0,7.0,7.0,498.0,448.0
688,106.0,140.0,7.0,7.0,110.0,144.0
689,312.0,236.0,7.0,7.0,316.0,240.0
690,368.0,680.0,7.0,7.0,372.0,684.0
691,526.0,444.0,7.0,7.0,530.0,448.0
692,548.0,680.0,7.0,7.0,552.0,684.0
693,226.0,680.0,7.0,7.0,230.0,684.0
694,792.0,746.0,7.0,7.0,796.0,750.0
695,441.0,780.0,7.0,7.0,444.0,784.0
696,110.0,132.0,7.0,7.0,114.0,136.0
697,40.0,602.0,7.0,7.0,44.0,606.0
698,168.0,424.0,7.0,7.0,172.0,428.0
699,522.0,606.0,7.0,7.0,526.0,610.0
700,476.0,540.0,7.0,7.0,480.0,544.0
701,171.0,581.0,7.0,7.0,174.0,584.0
702,80.0,74.0,7.0,7.0,84.0,78.0
703,308.0,92.0,7.0,7.0,312.0,96.0
704,436.0,94.0,7.0,7.0,440.0,98.0
705,232.0,88.0,7.0,7.0,236.0,92.0
706,212.0,717.0,7.0,7.0,216.0,720.0
707,470.0,90.0,7.0,7.0,474.0,94.0
708,194.0,82.0,7.0,7.0,198.0,86.0
709,65.0,92.0,7.0,7.0,68.0,96.0
710,712.0,88.0,7.0,7.0,716.0,92.0
711,712.0,670.0,7.0,7.0,716.0,674.0
712,280.0,610.0,7.0,7.0,284.0,614.0
713,726.0,240.0,7.0,7.0,730.0,244.0
714,90.0,608.0,7.0,7.0,94.0,612.0
715,328.0,102.0,7.0,7.0,332.0,106.0
716,360.0,314.0,7.0,7.0,364.0,318.0
717,582.0,96.0,7.0,7.0,586.0,100.0
718,102.0,614.0,7.0,7.0,106.0,618.0
719,696.0,682.0,8.0,8.0,700.0,686.0
720,525.0,222.0,8.0,8.0,529.0,226.0
721,739.0,646.0,8.0,8.0,743.0,650.0
722,103.0,662.0,8.0,8.0,107.0,666.0
723,452.0,646.0,8.0,8.0,456.0,650.0
724,204.0,646.0,8.0,8.0,208.0,650.0
725,684.0,680.0,8.0,8.0,688.0,684.0
726,432.0,735.0,8.0,8.0,436.0,739.0
727,550.0,648.0,8.0,8.0,554.0,652.0
728,686.0,222.0,8.0,8.0,690.0,226.0
729,479.0,709.0,8.0,8.0,483.0,713.0
730,728.0,738.0,8.0,8.0,732.0,742.0
731,264.0,740.0,8.0,8.0,268.0,744.0
732,24.0,644.0,8.0,8.0,28.0,648.0
733,94.0,637.0,8.0,8.0,98.0,641.0
734,476.0,233.0,8.0,8.0,480.0,237.0
735,444.0,744.0,8.0,8.0,448.0,748.0
736,748.0,666.0,8.0,8.0,752.0,670.0
737,331.0,234.0,8.0,8.0,335.0,238.0
738,251.0,744.0,8.0,8.0,255.0,748.0
739,82.0,686.0,8.0,8.0,86.0,690.0
740,494.0,742.0,8.0,8.0,498.0,746.0
741,528.0,684.0,8.0,8.0,532.0,688.0
742,229.0,222.0,8.0,8.0,233.0,226.0
743,476.0,684.0,8.0,8.0,480.0,688.0
744,762.0,740.0,8.0,8.0,766.0,744.0
745,83.0,641.0,8.0,8.0,87.0,645.0
746,131.0,227.0,8.0,8.0,135.0,231.0
747,438.0,667.0,8.0,8.0,442.0,671.0
748,254.0,666.0,8.0,8.0,258.0,670.0
749,585.0,668.0,8.0,8.0,589.0,672.0
750,642.0,231.0,8.0,8.0,646.0,235.0
751,178.0,710.0,8.0,8.0,182.0,714.0
752,203.0,656.0,8.0,8.0,207.0,660.0
753,94.0,230.0,8.0,8.0,98.0,234.0
754,228.0,657.0,8.0,8.0,232.0,661.0
755,66.0,230.0,8.0,8.0,70.0,234.0
756,756.0,226.0,8.0,8.0,760.0,230.0
757,511.0,657.0,8.0,8.0,515.0,661.0
758,662.0,712.0,8.0,8.0,666.0,716.0
759,320.0,713.0,8.0,8.0,324.0,717.0
760,470.0,697.0,8.0,8.0,474.0,701.0
761,538.0,673.0,8.0,8.0,542.0,677.0
762,241.0,658.0,8.0,8.0,245.0,662.0
763,183.0,698.0,8.0,8.0,187.0,702.0
764,360.0,714.0,8.0,8.0,364.0,718.0
765,378.0,714.0,8.0,8.0,382.0,718.0
766,237.0,702.0,8.0,8.0,241.0,706.0
767,54.0,246.0,8.0,8.0,58.0,250.0
768,443.0,694.0,8.0,8.0,447.0,698.0
769,704.0,720.0,8.0,8.0,708.0,724.0
770,150.0,247.0,8.0,8.0,154.0,251.0
771,78.0,666.0,8.0,8.0,82.0,670.0
772,736.0,678.0,8.0,8.0,740.0,682.0
773,668.0,732.0,8.0,8.0,672.0,736.0
774,719.0,671.0,8.0,8.0,723.0,675.0
775,466.0,702.0,8.0,8.0,470.0,706.0
776,370.0,235.0,8.0,8.0,374.0,239.0
777,402.0,234.0,8.0,8.0,406.0,238.0
778,594.0,248.0,8.0,8.0,598.0,252.0
779,240.0,731.0,8.0,8.0,244.0,735.0
780,589.0,235.0,8.0,8.0,593.0,239.0
781,696.0,227.0,8.0,8.0,700.0,231.0
782,156.0,725.0,8.0,8.0,160.0,729.0
783,238.0,723.0,8.0,8.0,242.0,727.0
784,35.0,666.0,8.0,8.0,39.0,670.0
785,746.0,722.0,8.0,8.0,750.0,726.0
786,38.0,227.0,8.0,8.0,42.0,231.0
787,496.0,241.0,8.0,8.0,500.0,245.0
788,187.0,242.0,8.0,8.0,191.0,246.0
789,222.0,337.0,8.0,8.0,226.0,341.0
790,459.0,750.0,8.0,8.0,463.0,754.0
791,608.0,103.0,8.0,8.0,612.0,107.0
792,590.0,102.0,8.0,8.0,594.0,106.0
793,550.0,100.0,8.0,8.0,554.0,104.0
794,691.0,99.0,8.0,8.0,695.0,103.0
795,224.0,98.0,8.0,8.0,228.0,102.0
796,110.0,98.0,8.0,8.0,114.0,102.0
797,247.0,106.0,8.0,8.0,251.0,110.0
798,178.0,277.0,8.0,8.0,182.0,281.0
799,240.0,84.0,8.0,8.0,244.0,88.0
800,288.0,82.0,8.0,8.0,292.0,86.0
801,553.0,80.0,8.0,8.0,557.0,84.0
802,134.0,635.0,8.0,8.0,138.0,639.0
803,705.0,75.0,8.0,8.0,709.0,79.0
804,370.0,74.0,8.0,8.0,374.0,78.0
805,532.0,86.0,8.0,8.0,536.0,90.0
806,705.0,109.0,8.0,8.0,709.0,113.0
807,323.0,112.0,8.0,8.0,327.0,116.0
808,9.0,121.0,8.0,8.0,13.0,125.0
809,718.0,141.0,8.0,8.0,722.0,145.0
810,42.0,139.0,8.0,8.0,46.0,143.0
811,166.0,137.0,8.0,8.0,170.0,141.0
812,790.0,136.0,8.0,8.0,794.0,140.0
813,276.0,136.0,8.0,8.0,280.0,140.0
814,495.0,134.0,8.0,8.0,499.0,138.0
815,56.0,135.0,8.0,8.0,60.0,139.0
816,337.0,131.0,8.0,8.0,341.0,135.0
817,315.0,131.0,8.0,8.0,319.0,135.0
818,398.0,129.0,8.0,8.0,402.0,133.0
819,237.0,128.0,8.0,8.0,241.0,132.0
820,259.0,126.0,8.0,8.0,263.0,130.0
821,42.0,123.0,8.0,8.0,46.0,127.0
822,220.0,122.0,8.0,8.0,224.0,126.0
823,36.0,73.0,8.0,8.0,40.0,77.0
824,572.0,72.0,8.0,8.0,576.0,76.0
825,7.0,69.0,8.0,8.0,11.0,73.0
826,456.0,66.0,8.0,8.0,460.0,70.0
827,418.0,30.0,8.0,8.0,422.0,34.0
828,457.0,765.0,8.0,8.0,461.0,769.0
829,151.0,29.0,8.0,8.0,155.0,33.0
830,604.0,19.0,8.0,8.0,608.0,23.0
831,470.0,18.0,8.0,8.0,474.0,22.0
832,514.0,16.0,8.0,8.0,518.0,20.0
833,88.0,16.0,8.0,8.0,92.0,20.0
834,223.0,15.0,8.0,8.0,227.0,19.0
835,416.0,14.0,8.0,8.0,420.0,18.0
836,711.0,12.0,8.0,8.0,715.0,16.0
837,452.0,6.0,8.0,8.0,456.0,10.0
838,686.0,5.0,8.0,8.0,690.0,9.0
839,119.0,2.0,8.0,8.0,123.0,6.0
840,493.0,612.0,8.0,8.0,497.0,616.0
841,564.0,142.0,8.0,8.0,568.0,146.0
842,586.0,33.0,8.0,8.0,590.0,37.0
843,192.0,48.0,8.0,8.0,196.0,52.0
844,273.0,64.0,8.0,8.0,277.0,68.0
845,710.0,63.0,8.0,8.0,714.0,67.0
846,195.0,62.0,8.0,8.0,199.0,66.0
847,651.0,58.0,8.0,8.0,655.0,62.0
848,338.0,612.0,8.0,8.0,342.0,616.0
849,493.0,56.0,8.0,8.0,497.0,60.0
850,260.0,56.0,8.0,8.0,264.0,60.0
851,710.0,55.0,8.0,8.0,714.0,59.0
852,766.0,53.0,8.0,8.0,770.0,57.0
853,310.0,50.0,8.0,8.0,314.0,54.0
854,70.0,50.0,8.0,8.0,74.0,54.0
855,742.0,50.0,8.0,8.0,746.0,54.0
856,524.0,50.0,8.0,8.0,528.0,54.0
857,585.0,48.0,8.0,8.0,589.0,52.0
858,535.0,38.0,8.0,8.0,539.0,42.0
859,749.0,746.0,8.0,8.0,753.0,750.0
860,747.0,144.0,8.0,8.0,751.0,148.0
861,455.0,147.0,8.0,8.0,459.0,151.0
862,790.0,774.0,8.0,8.0,794.0,778.0
863,101.0,776.0,8.0,8.0,105.0,780.0
864,412.0,776.0,8.0,8.0,416.0,780.0
865,96.0,207.0,8.0,8.0,100.0,211.0
866,736.0,784.0,8.0,8.0,740.0,788.0
867,771.0,786.0,8.0,8.0,775.0,790.0
868,124.0,775.0,8.0,8.0,128.0,779.0
869,77.0,788.0,8.0,8.0,81.0,792.0
870,449.0,70.0,8.0,8.0,453.0,74.0
871,617.0,138.0,8.0,8.0,621.0,142.0
872,45.0,184.0,8.0,8.0,49.0,188.0
873,96.0,194.0,8.0,8.0,100.0,198.0
874,16.0,790.0,8.0,8.0,20.0,794.0
875,433.0,774.0,8.0,8.0,437.0,778.0
876,740.0,208.0,8.0,8.0,744.0,212.0
877,600.0,772.0,8.0,8.0,604.0,776.0
878,536.0,215.0,8.0,8.0,540.0,219.0
879,228.0,215.0,8.0,8.0,232.0,219.0
880,353.0,213.0,8.0,8.0,357.0,217.0
881,361.0,756.0,8.0,8.0,365.0,760.0
882,700.0,210.0,8.0,8.0,704.0,214.0
883,623.0,758.0,8.0,8.0,627.0,762.0
884,5.0,760.0,8.0,8.0,9.0,764.0
885,232.0,760.0,8.0,8.0,236.0,764.0
886,112.0,762.0,8.0,8.0,116.0,766.0
887,430.0,210.0,8.0,8.0,434.0,214.0
888,660.0,761.0,8.0,8.0,664.0,765.0
889,335.0,769.0,8.0,8.0,339.0,773.0
890,765.0,768.0,8.0,8.0,769.0,772.0
891,52.0,770.0,8.0,8.0,56.0,774.0
892,610.0,770.0,8.0,8.0,614.0,774.0
893,49.0,190.0,8.0,8.0,53.0,194.0
894,342.0,226.0,8.0,8.0,346.0,230.0
895,704.0,228.0,8.0,8.0,708.0,232.0
896,92.0,188.0,8.0,8.0,96.0,192.0
897,385.0,766.0,8.0,8.0,389.0,770.0
898,680.0,170.0,8.0,8.0,684.0,174.0
899,776.0,786.0,8.0,8.0,780.0,790.0
900,468.0,170.0,8.0,8.0,472.0,174.0
901,56.0,448.0,8.0,8.0,60.0,452.0
902,51.0,448.0,8.0,8.0,55.0,452.0
903,34.0,14.0,8.0,8.0,38.0,18.0
904,10.0,168.0,8.0,8.0,14.0,172.0
905,408.0,164.0,8.0,8.0,412.0,168.0
906,784.0,160.0,8.0,8.0,788.0,164.0
907,429.0,151.0,8.0,8.0,433.0,155.0
908,232.0,148.0,8.0,8.0,236.0,152.0
909,776.0,144.0,8.0,8.0,780.0,148.0
910,296.0,652.0,8.0,8.0,300.0,656.0
911,695.0,179.0,8.0,8.0,699.0,183.0
912,434.0,187.0,8.0,8.0,438.0,191.0
913,745.0,278.0,8.0,8.0,749.0,282.0
914,288.0,282.0,8.0,8.0,292.0,286.0
915,316.0,306.0,8.0,8.0,320.0,310.0
916,208.0,186.0,8.0,8.0,212.0,190.0
917,114.0,319.0,8.0,8.0,118.0,323.0
918,295.0,320.0,8.0,8.0,299.0,324.0
919,36.0,186.0,8.0,8.0,40.0,190.0
920,447.0,344.0,8.0,8.0,451.0,348.0
921,450.0,350.0,8.0,8.0,454.0,354.0
922,-1.0,186.0,8.0,8.0,3.0,190.0
923,34.0,401.0,8.0,8.0,38.0,405.0
924,730.0,623.0,8.0,8.0,734.0,627.0
925,504.0,721.0,8.0,8.0,508.0,725.0
926,234.0,774.0,8.0,8.0,238.0,778.0
927,118.0,421.0,8.0,8.0,122.0,425.0
928,588.0,415.0,8.0,8.0,592.0,419.0
929,496.0,416.0,8.0,8.0,500.0,420.0
930,62.0,416.0,8.0,8.0,66.0,420.0
931,786.0,417.0,8.0,8.0,790.0,421.0
932,727.0,272.0,8.0,8.0,731.0,276.0
933,765.0,485.0,8.0,8.0,769.0,489.0
934,138.0,420.0,8.0,8.0,142.0,424.0
935,735.0,556.0,8.0,8.0,739.0,560.0
936,514.0,423.0,8.0,8.0,518.0,427.0
937,292.0,425.0,8.0,8.0,296.0,429.0
938,114.0,427.0,8.0,8.0,118.0,431.0
939,293.0,314.0,8.0,8.0,297.0,318.0
940,298.0,426.0,8.0,8.0,302.0,430.0
941,501.0,426.0,8.0,8.0,505.0,430.0
942,545.0,548.0,8.0,8.0,549.0,552.0
943,584.0,273.0,8.0,8.0,588.0,277.0
944,200.0,549.0,8.0,8.0,204.0,553.0
945,283.0,312.0,8.0,8.0,287.0,316.0
946,227.0,428.0,8.0,8.0,231.0,432.0
947,590.0,428.0,8.0,8.0,594.0,432.0
948,81.0,544.0,8.0,8.0,85.0,548.0
949,234.0,430.0,8.0,8.0,238.0,434.0
950,690.0,541.0,8.0,8.0,694.0,545.0
951,489.0,540.0,8.0,8.0,493.0,544.0
952,53.0,552.0,8.0,8.0,57.0,556.0
953,597.0,432.0,8.0,8.0,601.0,436.0
954,563.0,566.0,8.0,8.0,567.0,570.0
955,16.0,568.0,8.0,8.0,20.0,572.0
956,137.0,320.0,8.0,8.0,141.0,324.0
957,109.0,592.0,8.0,8.0,113.0,596.0
958,389.0,388.0,8.0,8.0,393.0,392.0
959,394.0,392.0,8.0,8.0,398.0,396.0
960,630.0,391.0,8.0,8.0,634.0,395.0
961,319.0,394.0,8.0,8.0,323.0,398.0
962,416.0,395.0,8.0,8.0,420.0,399.0
963,202.0,589.0,8.0,8.0,206.0,593.0
964,39.0,398.0,8.0,8.0,43.0,402.0
965,331.0,398.0,8.0,8.0,335.0,402.0
966,570.0,398.0,8.0,8.0,574.0,402.0
967,447.0,412.0,8.0,8.0,451.0,416.0
968,1.0,584.0,8.0,8.0,5.0,588.0
969,674.0,265.0,8.0,8.0,678.0,269.0
970,260.0,316.0,8.0,8.0,264.0,320.0
971,222.0,406.0,8.0,8.0,226.0,410.0
972,729.0,406.0,8.0,8.0,733.0,410.0
973,352.0,408.0,8.0,8.0,356.0,412.0
974,653.0,578.0,8.0,8.0,657.0,582.0
975,379.0,408.0,8.0,8.0,383.0,412.0
976,285.0,574.0,8.0,8.0,289.0,578.0
977,669.0,408.0,8.0,8.0,673.0,412.0
978,358.0,268.0,8.0,8.0,362.0,272.0
979,486.0,409.0,8.0,8.0,490.0,413.0
980,578.0,582.0,8.0,8.0,582.0,586.0
981,336.0,593.0,8.0,8.0,340.0,597.0
982,714.0,434.0,8.0,8.0,718.0,438.0
983,554.0,535.0,8.0,8.0,558.0,539.0
984,450.0,504.0,8.0,8.0,454.0,508.0
985,227.0,464.0,8.0,8.0,231.0,468.0
986,252.0,301.0,8.0,8.0,256.0,305.0
987,27.0,466.0,8.0,8.0,31.0,470.0
988,352.0,465.0,8.0,8.0,356.0,469.0
989,604.0,467.0,8.0,8.0,608.0,471.0
990,234.0,297.0,8.0,8.0,238.0,301.0
991,526.0,467.0,8.0,8.0,530.0,471.0
992,411.0,499.0,8.0,8.0,415.0,503.0
993,740.0,470.0,8.0,8.0,744.0,474.0
994,786.0,470.0,8.0,8.0,790.0,474.0
995,23.0,302.0,8.0,8.0,27.0,306.0
996,493.0,472.0,8.0,8.0,497.0,476.0
997,454.0,492.0,8.0,8.0,458.0,496.0
998,45.0,476.0,8.0,8.0,49.0,480.0
999,671.0,489.0,8.0,8.0,675.0,493.0
1000,140.0,293.0,8.0,8.0,144.0,297.0
1001,310.0,290.0,8.0,8.0,314.0,294.0
1002,561.0,290.0,8.0,8.0,565.0,294.0
1003,510.0,290.0,8.0,8.0,514.0,294.0
1004,110.0,290.0,8.0,8.0,114.0,294.0
1005,349.0,488.0,8.0,8.0,353.0,492.0
1006,496.0,487.0,8.0,8.0,500.0,491.0
1007,413.0,486.0,8.0,8.0,417.0,490.0
1008,33.0,475.0,8.0,8.0,37.0,479.0
1009,760.0,435.0,8.0,8.0,764.0,439.0
1010,712.0,460.0,8.0,8.0,716.0,464.0
1011,28.0,284.0,8.0,8.0,32.0,288.0
