ID,X,Y,W,H,C_X,CY
377,233.0,295.0,7.0,7.0,236.0,298.0
378,412.0,22.0,7.0,7.0,416.0,26.0
379,343.0,727.0,7.0,7.0,346.0,730.0
380,562.0,436.0,7.0,7.0,566.0,440.0
381,38.0,439.0,7.0,7.0,42.0,442.0
382,16.0,38.0,7.0,7.0,20.0,42.0
383,568.0,442.0,7.0,7.0,572.0,446.0
384,498.0,222.0,7.0,7.0,502.0,226.0
385,682.0,574.0,7.0,7.0,686.0,578.0
386,418.0,386.0,7.0,7.0,422.0,390.0
387,723.0,32.0,7.0,7.0,726.0,36.0
388,500.0,32.0,7.0,7.0,504.0,36.0
389,94.0,565.0,7.0,7.0,98.0,568.0
390,376.0,458.0,7.0,7.0,380.0,462.0
391,512.0,476.0,7.0,7.0,516.0,480.0
392,472.0,242.0,7.0,7.0,476.0,246.0
393,608.0,28.0,7.0,7.0,612.0,32.0
394,254.0,556.0,7.0,7.0,258.0,560.0
395,78.0,556.0,7.0,7.0,82.0,560.0
396,666.0,28.0,7.0,7.0,670.0,32.0
397,320.0,535.0,7.0,7.0,324.0,538.0
398,212.0,552.0,7.0,7.0,216.0,556.0
399,708.0,468.0,7.0,7.0,712.0,472.0
400,202.0,470.0,7.0,7.0,206.0,474.0
401,350.0,470.0,7.0,7.0,354.0,474.0
402,268.0,237.0,7.0,7.0,272.0,240.0
403,698.0,470.0,7.0,7.0,702.0,474.0
404,554.0,542.0,7.0,7.0,558.0,546.0
405,176.0,254.0,7.0,7.0,180.0,258.0
406,298.0,200.0,7.0,7.0,302.0,204.0
407,274.0,70.0,7.0,7.0,278.0,74.0
408,546.0,98.0,7.0,7.0,550.0,102.0
409,758.0,106.0,7.0,7.0,762.0,110.0
410,638.0,104.0,7.0,7.0,642.0,108.0
411,318.0,104.0,7.0,7.0,322.0,108.0
412,418.0,732.0,7.0,7.0,422.0,736.0
413,198.0,366.0,7.0,7.0,202.0,370.0
414,112.0,58.0,7.0,7.0,116.0,62.0
415,218.0,140.0,7.0,7.0,222.0,144.0
416,376.0,282.0,7.0,7.0,380.0,286.0
417,612.0,724.0,7.0,7.0,616.0,728.0
418,586.0,98.0,7.0,7.0,590.0,102.0
419,212.0,96.0,7.0,7.0,216.0,100.0
420,178.0,634.0,7.0,7.0,182.0,638.0
421,96.0,720.0,7.0,7.0,100.0,724.0
422,322.0,148.0,7.0,7.0,326.0,152.0
423,178.0,104.0,7.0,7.0,182.0,108.0
424,104.0,370.0,7.0,7.0,108.0,374.0
425,608.0,104.0,7.0,7.0,612.0,108.0
426,275.0,282.0,7.0,7.0,278.0,286.0
427,194.0,520.0,7.0,7.0,198.0,524.0
428,354.0,788.0,7.0,7.0,358.0,792.0
429,446.0,128.0,7.0,7.0,450.0,132.0
430,600.0,182.0,7.0,7.0,604.0,186.0
431,92.0,132.0,7.0,7.0,96.0,136.0
432,154.0,324.0,7.0,7.0,158.0,328.0
433,458.0,770.0,7.0,7.0,462.0,774.0
434,303.0,340.0,7.0,7.0,306.0,344.0
435,564.0,588.0,7.0,7.0,568.0,592.0
436,147.0,624.0,7.0,7.0,150.0,628.0
437,163.0,573.0,7.0,7.0,166.0,576.0
438,6.0,570.0,7.0,7.0,10.0,574.0
439,470.0,322.0,7.0,7.0,474.0,326.0
440,734.0,788.0,7.0,7.0,738.0,792.0
441,518.0,754.0,7.0,7.0,522.0,758.0
442,288.0,320.0,7.0,7.0,292.0,324.0
443,168.0,354.0,7.0,7.0,172.0,358.0
444,200.0,282.0,7.0,7.0,204.0,286.0
445,81.0,96.0,7.0,7.0,84.0,100.0
446,258.0,306.0,7.0,7.0,262.0,310.0
447,128.0,182.0,7.0,7.0,132.0,186.0
448,141.0,712.0,7.0,7.0,144.0,716.0
449,382.0,186.0,7.0,7.0,386.0,190.0
450,724.0,38.0,7.0,7.0,728.0,42.0
451,94.0,700.0,7.0,7.0,98.0,704.0
452,311.0,757.0,7.0,7.0,314.0,760.0
453,782.0,166.0,7.0,7.0,786.0,170.0
454,152.0,162.0,7.0,7.0,156.0,166.0
455,528.0,698.0,7.0,7.0,532.0,702.0
456,552.0,696.0,7.0,7.0,556.0,700.0
457,542.0,376.0,7.0,7.0,546.0,380.0
458,764.0,86.0,7.0,7.0,768.0,90.0
459,320.0,696.0,7.0,7.0,324.0,700.0
460,350.0,296.0,7.0,7.0,354.0,300.0
461,712.0,296.0,7.0,7.0,716.0,300.0
462,268.0,296.0,7.0,7.0,272.0,300.0
463,174.0,270.0,7.0,7.0,178.0,274.0
464,50.0,270.0,7.0,7.0,54.0,274.0
465,784.0,688.0,7.0,7.0,788.0,692.0
466,96.0,378.0,7.0,7.0,100.0,382.0
467,421.0,725.0,7.0,7.0,424.0,728.0
468,100.0,52.0,7.0,7.0,104.0,56.0
469,432.0,16.0,7.0,7.0,436.0,20.0
470,252.0,92.0,7.0,7.0,256.0,96.0
471,696.0,504.0,7.0,7.0,700.0,508.0
472,588.0,190.0,7.0,7.0,592.0,194.0
473,538.0,92.0,7.0,7.0,542.0,96.0
474,381.0,765.0,7.0,7.0,384.0,768.0
475,460.0,94.0,7.0,7.0,464.0,98.0
476,518.0,194.0,7.0,7.0,522.0,198.0
477,68.0,550.0,8.0,8.0,72.0,554.0
478,602.0,653.0,8.0,8.0,606.0,657.0
479,395.0,786.0,8.0,8.0,399.0,790.0
480,559.0,550.0,8.0,8.0,563.0,554.0
481,198.0,507.0,8.0,8.0,202.0,511.0
482,374.0,510.0,8.0,8.0,378.0,514.0
483,742.0,12.0,8.0,8.0,746.0,16.0
484,154.0,528.0,8.0,8.0,158.0,532.0
485,264.0,50.0,8.0,8.0,268.0,54.0
486,356.0,782.0,8.0,8.0,360.0,786.0
487,692.0,555.0,8.0,8.0,696.0,559.0
488,418.0,287.0,8.0,8.0,422.0,291.0
489,628.0,780.0,8.0,8.0,632.0,784.0
490,371.0,780.0,8.0,8.0,375.0,784.0
491,558.0,315.0,8.0,8.0,562.0,319.0
492,282.0,780.0,8.0,8.0,286.0,784.0
493,457.0,68.0,8.0,8.0,461.0,72.0
494,589.0,515.0,8.0,8.0,593.0,519.0
495,202.0,552.0,8.0,8.0,206.0,556.0
496,532.0,548.0,8.0,8.0,536.0,552.0
497,542.0,104.0,8.0,8.0,546.0,108.0
498,158.0,532.0,8.0,8.0,162.0,536.0
499,564.0,530.0,8.0,8.0,568.0,534.0
500,714.0,509.0,8.0,8.0,718.0,513.0
501,90.0,792.0,8.0,8.0,94.0,796.0
502,71.0,208.0,8.0,8.0,75.0,212.0
503,228.0,790.0,8.0,8.0,232.0,794.0
504,583.0,776.0,8.0,8.0,587.0,780.0
505,191.0,533.0,8.0,8.0,195.0,537.0
506,705.0,534.0,8.0,8.0,709.0,538.0
507,499.0,789.0,8.0,8.0,503.0,793.0
508,575.0,674.0,8.0,8.0,579.0,678.0
509,226.0,537.0,8.0,8.0,230.0,541.0
510,265.0,542.0,8.0,8.0,269.0,546.0
511,652.0,541.0,8.0,8.0,656.0,545.0
512,86.0,543.0,8.0,8.0,90.0,547.0
513,308.0,778.0,8.0,8.0,312.0,782.0
514,788.0,774.0,8.0,8.0,792.0,778.0
515,210.0,745.0,8.0,8.0,214.0,749.0
516,111.0,788.0,8.0,8.0,115.0,792.0
517,91.0,704.0,8.0,8.0,95.0,708.0
518,28.0,547.0,8.0,8.0,32.0,551.0
519,694.0,684.0,8.0,8.0,698.0,688.0
520,641.0,582.0,8.0,8.0,645.0,586.0
521,782.0,774.0,8.0,8.0,786.0,778.0
522,15.0,629.0,8.0,8.0,19.0,633.0
523,716.0,627.0,8.0,8.0,720.0,631.0
524,226.0,168.0,8.0,8.0,230.0,172.0
525,350.0,715.0,8.0,8.0,354.0,719.0
526,711.0,583.0,8.0,8.0,715.0,587.0
527,728.0,717.0,8.0,8.0,732.0,721.0
528,284.0,619.0,8.0,8.0,288.0,623.0
529,96.0,614.0,8.0,8.0,100.0,618.0
530,441.0,726.0,8.0,8.0,445.0,730.0
531,520.0,611.0,8.0,8.0,524.0,615.0
532,431.0,162.0,8.0,8.0,435.0,166.0
533,582.0,726.0,8.0,8.0,586.0,730.0
534,512.0,600.0,8.0,8.0,516.0,604.0
535,758.0,154.0,8.0,8.0,762.0,158.0
536,60.0,709.0,8.0,8.0,64.0,713.0
537,36.0,638.0,8.0,8.0,40.0,642.0
538,648.0,639.0,8.0,8.0,652.0,643.0
539,535.0,705.0,8.0,8.0,539.0,709.0
540,484.0,157.0,8.0,8.0,488.0,161.0
541,538.0,693.0,8.0,8.0,542.0,697.0
542,41.0,681.0,8.0,8.0,45.0,685.0
543,754.0,694.0,8.0,8.0,758.0,698.0
544,754.0,680.0,8.0,8.0,758.0,684.0
545,784.0,668.0,8.0,8.0,788.0,672.0
546,660.0,667.0,8.0,8.0,664.0,671.0
547,296.0,165.0,8.0,8.0,300.0,169.0
548,117.0,664.0,8.0,8.0,121.0,668.0
549,507.0,659.0,8.0,8.0,511.0,663.0
550,432.0,702.0,8.0,8.0,436.0,706.0
551,647.0,319.0,8.0,8.0,651.0,323.0
552,750.0,654.0,8.0,8.0,754.0,658.0
553,482.0,649.0,8.0,8.0,486.0,653.0
554,81.0,643.0,8.0,8.0,85.0,647.0
555,395.0,454.0,8.0,8.0,399.0,458.0
556,622.0,500.0,8.0,8.0,626.0,504.0
557,244.0,561.0,8.0,8.0,248.0,565.0
558,750.0,778.0,8.0,8.0,754.0,782.0
559,52.0,594.0,8.0,8.0,56.0,598.0
560,134.0,763.0,8.0,8.0,138.0,767.0
561,36.0,583.0,8.0,8.0,40.0,587.0
562,701.0,684.0,8.0,8.0,705.0,688.0
563,113.0,769.0,8.0,8.0,117.0,773.0
564,349.0,255.0,8.0,8.0,353.0,259.0
565,32.0,772.0,8.0,8.0,36.0,776.0
566,52.0,570.0,8.0,8.0,56.0,574.0
567,381.0,151.0,8.0,8.0,385.0,155.0
568,538.0,566.0,8.0,8.0,542.0,570.0
569,199.0,256.0,8.0,8.0,203.0,260.0
570,326.0,567.0,8.0,8.0,330.0,571.0
571,264.0,566.0,8.0,8.0,268.0,570.0
572,261.0,388.0,8.0,8.0,265.0,392.0
573,776.0,772.0,8.0,8.0,780.0,776.0
574,342.0,760.0,8.0,8.0,346.0,764.0
575,74.0,583.0,8.0,8.0,78.0,587.0
576,80.0,324.0,8.0,8.0,84.0,328.0
577,553.0,592.0,8.0,8.0,557.0,596.0
578,654.0,739.0,8.0,8.0,658.0,743.0
579,499.0,592.0,8.0,8.0,503.0,596.0
580,379.0,592.0,8.0,8.0,383.0,596.0
581,128.0,746.0,8.0,8.0,132.0,750.0
582,282.0,593.0,8.0,8.0,286.0,597.0
583,428.0,746.0,8.0,8.0,432.0,750.0
584,604.0,736.0,8.0,8.0,608.0,740.0
585,112.0,592.0,8.0,8.0,116.0,596.0
586,277.0,749.0,8.0,8.0,281.0,753.0
587,363.0,754.0,8.0,8.0,367.0,758.0
588,183.0,233.0,8.0,8.0,187.0,237.0
589,290.0,587.0,8.0,8.0,294.0,591.0
590,564.0,754.0,8.0,8.0,568.0,758.0
591,485.0,755.0,8.0,8.0,489.0,759.0
592,326.0,589.0,8.0,8.0,330.0,593.0
593,782.0,506.0,8.0,8.0,786.0,510.0
594,122.0,0.0,8.0,8.0,126.0,4.0
595,750.0,82.0,8.0,8.0,754.0,86.0
596,65.0,452.0,8.0,8.0,69.0,456.0
597,604.0,450.0,8.0,8.0,608.0,454.0
598,691.0,449.0,8.0,8.0,695.0,453.0
599,132.0,413.0,8.0,8.0,136.0,417.0
600,558.0,30.0,8.0,8.0,562.0,34.0
601,660.0,290.0,8.0,8.0,664.0,294.0
602,110.0,450.0,8.0,8.0,114.0,454.0
603,192.0,374.0,8.0,8.0,196.0,378.0
604,652.0,22.0,8.0,8.0,656.0,26.0
605,777.0,52.0,8.0,8.0,781.0,56.0
606,304.0,298.0,8.0,8.0,308.0,302.0
607,114.0,52.0,8.0,8.0,118.0,56.0
608,363.0,300.0,8.0,8.0,367.0,304.0
609,410.0,370.0,8.0,8.0,414.0,374.0
610,718.0,301.0,8.0,8.0,722.0,305.0
611,70.0,302.0,8.0,8.0,74.0,306.0
612,600.0,297.0,8.0,8.0,604.0,301.0
613,540.0,302.0,8.0,8.0,544.0,306.0
614,462.0,454.0,8.0,8.0,466.0,458.0
615,395.0,18.0,8.0,8.0,399.0,22.0
616,342.0,267.0,8.0,8.0,346.0,271.0
617,120.0,48.0,8.0,8.0,124.0,52.0
618,276.0,103.0,8.0,8.0,280.0,107.0
619,530.0,268.0,8.0,8.0,534.0,272.0
620,762.0,15.0,8.0,8.0,766.0,19.0
621,149.0,380.0,8.0,8.0,153.0,384.0
622,415.0,274.0,8.0,8.0,419.0,278.0
623,547.0,138.0,8.0,8.0,551.0,142.0
624,272.0,75.0,8.0,8.0,276.0,79.0
625,718.0,378.0,8.0,8.0,722.0,382.0
626,750.0,75.0,8.0,8.0,754.0,79.0
627,65.0,378.0,8.0,8.0,69.0,382.0
628,133.0,276.0,8.0,8.0,137.0,280.0
629,392.0,276.0,8.0,8.0,396.0,280.0
630,242.0,133.0,8.0,8.0,246.0,137.0
631,66.0,460.0,8.0,8.0,70.0,464.0
632,314.0,375.0,8.0,8.0,318.0,379.0
633,382.0,19.0,8.0,8.0,386.0,23.0
634,520.0,464.0,8.0,8.0,524.0,468.0
635,104.0,303.0,8.0,8.0,108.0,307.0
636,590.0,58.0,8.0,8.0,594.0,62.0
637,356.0,58.0,8.0,8.0,360.0,62.0
638,700.0,108.0,8.0,8.0,704.0,112.0
639,739.0,350.0,8.0,8.0,743.0,354.0
640,489.0,63.0,8.0,8.0,493.0,67.0
641,54.0,425.0,8.0,8.0,58.0,429.0
642,5.0,425.0,8.0,8.0,9.0,429.0
643,764.0,366.0,8.0,8.0,768.0,370.0
644,792.0,352.0,8.0,8.0,796.0,356.0
645,359.0,366.0,8.0,8.0,363.0,370.0
646,33.0,428.0,8.0,8.0,37.0,432.0
647,186.0,366.0,8.0,8.0,190.0,370.0
648,0.0,65.0,8.0,8.0,4.0,69.0
649,416.0,106.0,8.0,8.0,420.0,110.0
650,408.0,417.0,8.0,8.0,412.0,421.0
651,770.0,104.0,8.0,8.0,774.0,108.0
652,453.0,358.0,8.0,8.0,457.0,362.0
653,44.0,363.0,8.0,8.0,48.0,367.0
654,347.0,104.0,8.0,8.0,351.0,108.0
655,188.0,360.0,8.0,8.0,192.0,364.0
656,384.0,354.0,8.0,8.0,388.0,358.0
657,556.0,102.0,8.0,8.0,560.0,106.0
658,130.0,429.0,8.0,8.0,134.0,433.0
659,608.0,342.0,8.0,8.0,612.0,346.0
660,380.0,133.0,8.0,8.0,384.0,137.0
661,707.0,306.0,8.0,8.0,711.0,310.0
662,426.0,310.0,8.0,8.0,430.0,314.0
663,289.0,442.0,8.0,8.0,293.0,446.0
664,137.0,130.0,8.0,8.0,141.0,134.0
665,34.0,123.0,8.0,8.0,38.0,127.0
666,626.0,334.0,8.0,8.0,630.0,338.0
667,120.0,371.0,8.0,8.0,124.0,375.0
668,459.0,440.0,8.0,8.0,463.0,444.0
669,792.0,436.0,8.0,8.0,796.0,440.0
670,518.0,337.0,8.0,8.0,522.0,341.0
671,173.0,370.0,8.0,8.0,177.0,374.0
672,586.0,112.0,8.0,8.0,590.0,116.0
673,686.0,341.0,8.0,8.0,690.0,345.0
674,546.0,70.0,8.0,8.0,550.0,74.0
675,122.0,109.0,8.0,8.0,126.0,113.0
676,621.0,368.0,8.0,8.0,625.0,372.0
677,718.0,431.0,8.0,8.0,722.0,435.0
678,551.0,384.0,8.0,8.0,555.0,388.0
679,635.0,469.0,8.0,8.0,639.0,473.0
680,600.0,466.0,8.0,8.0,604.0,470.0
681,265.0,265.0,8.0,8.0,269.0,269.0
682,477.0,194.0,8.0,8.0,481.0,198.0
683,281.0,394.0,8.0,8.0,285.0,398.0
684,384.0,202.0,8.0,8.0,388.0,206.0
685,36.0,206.0,8.0,8.0,40.0,210.0
686,191.0,206.0,8.0,8.0,195.0,210.0
687,432.0,207.0,8.0,8.0,436.0,211.0
688,608.0,13.0,8.0,8.0,612.0,17.0
689,540.0,212.0,8.0,8.0,544.0,216.0
690,520.0,496.0,8.0,8.0,524.0,500.0
691,90.0,493.0,8.0,8.0,94.0,497.0
692,248.0,213.0,8.0,8.0,252.0,217.0
693,695.0,400.0,8.0,8.0,699.0,404.0
694,330.0,42.0,8.0,8.0,334.0,46.0
695,604.0,153.0,8.0,8.0,608.0,157.0
696,111.0,217.0,8.0,8.0,115.0,221.0
697,93.0,470.0,8.0,8.0,97.0,474.0
698,448.0,44.0,8.0,8.0,452.0,48.0
699,726.0,219.0,8.0,8.0,730.0,223.0
700,320.0,156.0,8.0,8.0,324.0,160.0
701,29.0,220.0,8.0,8.0,33.0,224.0
702,70.0,159.0,8.0,8.0,74.0,163.0
703,730.0,189.0,8.0,8.0,734.0,193.0
704,454.0,163.0,8.0,8.0,458.0,167.0
705,551.0,166.0,8.0,8.0,555.0,170.0
706,723.0,167.0,8.0,8.0,727.0,171.0
707,728.0,500.0,8.0,8.0,732.0,504.0
708,366.0,167.0,8.0,8.0,370.0,171.0
709,478.0,399.0,8.0,8.0,482.0,403.0
710,525.0,500.0,8.0,8.0,529.0,504.0
711,592.0,170.0,8.0,8.0,596.0,174.0
712,86.0,4.0,8.0,8.0,90.0,8.0
713,666.0,173.0,8.0,8.0,670.0,177.0
714,676.0,500.0,8.0,8.0,680.0,504.0
715,152.0,177.0,8.0,8.0,156.0,181.0
716,470.0,178.0,8.0,8.0,474.0,182.0
717,660.0,89.0,8.0,8.0,664.0,93.0
718,677.0,395.0,8.0,8.0,681.0,399.0
719,430.0,186.0,8.0,8.0,434.0,190.0
720,128.0,189.0,8.0,8.0,132.0,193.0
721,746.0,158.0,8.0,8.0,750.0,162.0
722,772.0,159.0,8.0,8.0,776.0,163.0
723,780.0,487.0,8.0,8.0,784.0,491.0
724,699.0,362.0,8.0,8.0,703.0,366.0
725,292.0,484.0,8.0,8.0,296.0,488.0
726,214.0,90.0,8.0,8.0,218.0,94.0
727,516.0,262.0,8.0,8.0,520.0,266.0
728,22.0,244.0,8.0,8.0,26.0,248.0
729,667.0,44.0,8.0,8.0,671.0,48.0
730,277.0,221.0,8.0,8.0,281.0,225.0
731,0.0,476.0,8.0,8.0,4.0,480.0
732,58.0,16.0,8.0,8.0,62.0,20.0
733,477.0,471.0,8.0,8.0,481.0,475.0
734,709.0,246.0,8.0,8.0,713.0,250.0
735,606.0,248.0,8.0,8.0,610.0,252.0
736,732.0,247.0,8.0,8.0,736.0,251.0
737,594.0,389.0,8.0,8.0,598.0,393.0
738,440.0,140.0,8.0,8.0,444.0,144.0
739,16.0,142.0,8.0,8.0,20.0,146.0
740,684.0,252.0,8.0,8.0,688.0,256.0
741,154.0,243.0,8.0,8.0,158.0,247.0
742,661.0,255.0,8.0,8.0,665.0,259.0
743,144.0,242.0,8.0,8.0,148.0,246.0
744,372.0,402.0,8.0,8.0,376.0,406.0
745,661.0,482.0,8.0,8.0,665.0,486.0
746,550.0,482.0,8.0,8.0,554.0,486.0
747,456.0,43.0,8.0,8.0,460.0,47.0
748,92.0,391.0,8.0,8.0,96.0,395.0
749,177.0,222.0,8.0,8.0,181.0,226.0
750,530.0,226.0,8.0,8.0,534.0,230.0
751,50.0,242.0,8.0,8.0,54.0,246.0
752,642.0,148.0,8.0,8.0,646.0,152.0
753,217.0,257.0,8.0,8.0,221.0,261.0
754,235.0,405.0,8.0,8.0,239.0,409.0
755,136.0,230.0,8.0,8.0,140.0,234.0
756,439.0,469.0,8.0,8.0,443.0,473.0
757,178.0,390.0,8.0,8.0,182.0,394.0
758,264.0,477.0,8.0,8.0,268.0,481.0
759,683.0,14.0,8.0,8.0,687.0,18.0
760,98.0,405.0,8.0,8.0,102.0,409.0
761,411.0,383.0,9.0,9.0,416.0,388.0
762,81.0,729.0,9.0,9.0,86.0,734.0
763,711.0,653.0,9.0,9.0,716.0,658.0
764,249.0,361.0,9.0,9.0,254.0,366.0
765,299.0,705.0,9.0,9.0,304.0,710.0
766,691.0,387.0,9.0,9.0,696.0,392.0
767,551.0,91.0,9.0,9.0,556.0,96.0
768,111.0,87.0,9.0,9.0,116.0,92.0
769,425.0,377.0,9.0,9.0,430.0,382.0
770,573.0,661.0,9.0,9.0,578.0,666.0
771,767.0,661.0,9.0,9.0,772.0,666.0
772,239.0,99.0,9.0,9.0,244.0,104.0
773,309.0,369.0,9.0,9.0,314.0,374.0
774,580.0,371.0,9.0,9.0,584.0,376.0
775,783.0,705.0,9.0,9.0,788.0,710.0
776,143.0,393.0,9.0,9.0,148.0,398.0
777,197.0,397.0,9.0,9.0,202.0,402.0
778,449.0,707.0,9.0,9.0,454.0,712.0
779,79.0,777.0,9.0,9.0,84.0,782.0
780,723.0,739.0,9.0,9.0,728.0,744.0
781,467.0,271.0,9.0,9.0,472.0,276.0
782,446.0,138.0,9.0,9.0,450.0,142.0
783,765.0,233.0,9.0,9.0,770.0,238.0
784,235.0,139.0,9.0,9.0,240.0,144.0
785,167.0,262.0,9.0,9.0,172.0,266.0
786,29.0,257.0,9.0,9.0,34.0,262.0
787,759.0,775.0,9.0,9.0,764.0,780.0
788,425.0,249.0,9.0,9.0,430.0,254.0
789,279.0,243.0,9.0,9.0,284.0,248.0
790,761.0,355.0,9.0,9.0,766.0,360.0
791,686.0,300.0,9.0,9.0,690.0,304.0
792,37.0,221.0,9.0,9.0,42.0,226.0
793,97.0,153.0,9.0,9.0,102.0,158.0
794,340.0,212.0,9.0,9.0,344.0,216.0
795,584.0,198.0,9.0,9.0,588.0,202.0
796,355.0,195.0,9.0,9.0,360.0,200.0
797,777.0,535.0,9.0,9.0,782.0,540.0
798,209.0,581.0,9.0,9.0,214.0,586.0
799,479.0,183.0,9.0,9.0,484.0,188.0
800,762.0,597.0,9.0,9.0,766.0,602.0
801,741.0,5.0,9.0,9.0,746.0,10.0
802,537.0,657.0,9.0,9.0,542.0,662.0
803,347.0,169.0,9.0,9.0,352.0,174.0
804,431.0,273.0,9.0,9.0,436.0,278.0
805,689.0,273.0,9.0,9.0,694.0,278.0
806,451.0,134.0,9.0,9.0,456.0,138.0
807,1.0,133.0,9.0,9.0,6.0,138.0
808,531.0,357.0,9.0,9.0,536.0,362.0
809,625.0,355.0,9.0,9.0,630.0,360.0
810,189.0,747.0,9.0,9.0,194.0,752.0
811,217.0,407.0,9.0,9.0,222.0,412.0
812,301.0,353.0,9.0,9.0,306.0,358.0
813,425.0,351.0,9.0,9.0,430.0,356.0
814,315.0,763.0,9.0,9.0,320.0,768.0
815,657.0,107.0,9.0,9.0,662.0,112.0
816,657.0,767.0,9.0,9.0,662.0,772.0
817,329.0,771.0,9.0,9.0,334.0,776.0
818,593.0,771.0,9.0,9.0,598.0,776.0
819,746.0,735.0,9.0,9.0,750.0,740.0
820,171.0,333.0,9.0,9.0,176.0,338.0
821,727.0,129.0,9.0,9.0,732.0,134.0
822,179.0,303.0,9.0,9.0,184.0,308.0
823,391.0,299.0,9.0,9.0,396.0,304.0
824,115.0,73.0,9.0,9.0,120.0,78.0
825,422.0,291.0,9.0,9.0,426.0,296.0
826,407.0,484.0,9.0,9.0,412.0,488.0
827,475.0,287.0,9.0,9.0,480.0,292.0
828,23.0,287.0,9.0,9.0,28.0,292.0
829,379.0,285.0,9.0,9.0,384.0,290.0
830,227.0,285.0,9.0,9.0,232.0,290.0
831,353.0,281.0,9.0,9.0,358.0,286.0
832,461.0,125.0,9.0,9.0,466.0,130.0
833,711.0,287.0,9.0,9.0,716.0,292.0
834,35.0,163.0,9.0,9.0,40.0,168.0
835,745.0,31.0,9.0,9.0,750.0,36.0
836,581.0,435.0,9.0,9.0,586.0,440.0
837,657.0,613.0,9.0,9.0,662.0,618.0
838,785.0,585.0,9.0,9.0,790.0,590.0
839,713.0,435.0,9.0,9.0,718.0,440.0
840,249.0,525.0,9.0,9.0,254.0,530.0
